Zeitpunkt;Skalierter Netzlast [MWh]
2035-06-25 02:37:30;14025.493486493537
2035-06-25 02:52:30;13960.002220398257
2035-06-25 03:07:30;13976.167786080003
2035-06-25 03:22:30;13892.852947566387
2035-06-25 03:37:30;13905.702499774956
2035-06-25 03:52:30;13814.097627578392
2035-06-25 04:07:30;13762.699418744123
2035-06-25 04:22:30;13775.963472636839
2035-06-25 04:37:30;13800.41907200153
2035-06-25 04:52:30;13696.793650964695
2035-06-25 05:07:30;13603.530772031545
2035-06-25 05:22:30;13590.26671813883
2035-06-25 05:37:30;13516.89992004475
2035-06-25 05:52:30;13585.707199613209
2035-06-25 06:07:30;13874.200371779758
2035-06-25 06:22:30;13970.779264186087
2035-06-25 06:37:30;14252.225907722132
2035-06-25 06:52:30;14314.401160344232
2035-06-25 07:07:30;14689.525184497576
2035-06-25 07:22:30;14995.012925714163
2035-06-25 07:37:30;15416.146636807862
2035-06-25 07:52:30;15731.996920128135
2035-06-25 08:07:30;15983.59944240557
2035-06-25 08:22:30;16410.53617707733
2035-06-25 08:37:30;16723.89945029272
2035-06-25 08:52:30;16821.307346067344
2035-06-25 09:07:30;17157.882713594983
2035-06-25 09:22:30;17344.822973145434
2035-06-25 09:37:30;17558.29134048131
2035-06-25 09:52:30;17543.783781536156
2035-06-25 10:07:30;17813.624377916076
2035-06-25 10:22:30;18010.927179570208
2035-06-25 10:37:30;18222.7375401695
2035-06-25 10:52:30;18372.787149830838
2035-06-25 11:07:30;18582.93950369354
2035-06-25 11:22:30;18655.477298419322
2035-06-25 11:37:30;18764.905743034218
2035-06-25 11:52:30;18750.398184089063
2035-06-25 12:07:30;18768.636258191545
2035-06-25 12:22:30;18688.22293146696
2035-06-25 12:37:30;18507.085695494574
2035-06-25 12:52:30;18386.05120372355
2035-06-25 13:07:30;18268.747227109852
2035-06-25 13:22:30;18221.494035117055
2035-06-25 13:37:30;18053.206351353238
2035-06-25 13:52:30;17794.971802129443
2035-06-25 14:07:30;17735.283559612228
2035-06-25 14:22:30;17707.097445090207
2035-06-25 14:37:30;17557.876838797165
2035-06-25 14:52:30;17413.63025271389
2035-06-25 15:07:30;17546.27079164104
2035-06-25 15:22:30;17258.606622842788
2035-06-25 15:37:30;17188.555838221888
2035-06-25 15:52:30;17134.670619282733
2035-06-25 16:07:30;17126.795087283932
2035-06-25 16:22:30;17182.338312959677
2035-06-25 16:37:30;17237.46703695127
2035-06-25 16:52:30;17094.46395592044
2035-06-25 17:07:30;17611.76205773632
2035-06-25 17:22:30;17644.922192468108
2035-06-25 17:37:30;17948.33742526396
2035-06-25 17:52:30;17934.24436800295
2035-06-25 18:07:30;18270.81973553059
2035-06-25 18:22:30;18325.53395783804
2035-06-25 18:37:30;18391.854227301614
2035-06-25 18:52:30;18492.16363486527
2035-06-25 19:07:30;19068.73547751422
2035-06-25 19:22:30;19015.67926194336
2035-06-25 19:37:30;19101.06660887771
2035-06-25 19:52:30;19083.243036459375
2035-06-25 20:07:30;19059.20193877883
2035-06-25 20:22:30;18920.758376273618
2035-06-25 20:37:30;18930.29191500901
2035-06-25 20:52:30;18711.84952746336
2035-06-25 21:07:30;18607.80960474238
2035-06-25 21:22:30;18586.670018850862
2035-06-25 21:37:30;18531.955796543414
2035-06-25 21:52:30;18699.82897862309
2035-06-25 22:07:30;18997.441187840876
2035-06-25 22:22:30;18846.562574811247
2035-06-25 22:37:30;18691.953446624288
2035-06-25 22:52:30;18502.526176968953
2035-06-25 23:07:30;18033.72477219831
2035-06-25 23:22:30;17746.889606768353
2035-06-25 23:37:30;17233.322020109797
2035-06-25 23:52:30;16839.545420169827
2035-06-26 00:07:30;16600.37794841681
2035-06-26 00:22:30;16289.916186990453
2035-06-26 00:37:30;16049.09070850085
2035-06-26 00:52:30;15947.537795884751
2035-06-26 01:07:30;15749.82049254647
2035-06-26 01:22:30;15839.767358006442
2035-06-26 01:37:30;15731.16791675984
2035-06-26 01:52:30;15605.573906463196
2035-06-26 02:07:30;15500.29047868977
2035-06-26 02:22:30;15459.669313643331
2035-06-26 02:37:30;15398.737566073672
2035-06-26 02:52:30;15335.31880839913
2035-06-26 03:07:30;15529.720098264232
2035-06-26 03:22:30;15477.492886061667
2035-06-26 03:37:30;15469.617354062868
2035-06-26 03:52:30;15605.988408147343
2035-06-26 04:07:30;15825.674300745433
2035-06-26 04:22:30;15900.699105576101
2035-06-26 04:37:30;15967.433876723824
2035-06-26 04:52:30;16134.478055435202
2035-06-26 05:07:30;16512.08908969343
2035-06-26 05:22:30;16873.949059954055
2035-06-26 05:37:30;17438.085852078584
2035-06-26 05:52:30;18037.45528735564
2035-06-26 06:07:30;19125.93670992655
2035-06-26 06:22:30;20043.228936944615
2035-06-26 06:37:30;20731.3017326292
2035-06-26 06:52:30;21297.511033174465
2035-06-26 07:07:30;21871.181364034383
2035-06-26 07:22:30;22346.200294067236
2035-06-26 07:37:30;22793.86211294636
2035-06-26 07:52:30;23292.92214065976
2035-06-26 08:07:30;23680.066713653374
2035-06-26 08:22:30;24116.536987060525
2035-06-26 08:37:30;24357.776967234277
2035-06-26 08:52:30;24368.554011022105
2035-06-26 09:07:30;24443.16431416863
2035-06-26 09:22:30;24731.657486335174
2035-06-26 09:37:30;25018.492651765137
2035-06-26 09:52:30;25333.513931717112
2035-06-26 10:07:30;25345.119978873237
2035-06-26 10:22:30;25392.373170866034
2035-06-26 10:37:30;25440.040864542978
2035-06-26 10:52:30;25396.932689391655
2035-06-26 11:07:30;25521.697696320007
2035-06-26 11:22:30;25596.722501150674
2035-06-26 11:37:30;25495.584090218723
2035-06-26 11:52:30;25567.292881576213
2035-06-26 12:07:30;25575.997416943308
2035-06-26 12:22:30;25409.367739916077
2035-06-26 12:37:30;25472.78649759062
2035-06-26 12:52:30;25457.03543359302
2035-06-26 13:07:30;25580.55693546893
2035-06-26 13:22:30;25415.170763494138
2035-06-26 13:37:30;25265.950157201096
2035-06-26 13:52:30;25036.31622418347
2035-06-26 14:07:30;24997.35306587362
2035-06-26 14:22:30;24989.477533874822
2035-06-26 14:37:30;24926.887779568573
2035-06-26 14:52:30;24897.87266167826
2035-06-26 15:07:30;24854.34998484279
2035-06-26 15:22:30;24680.673779185054
2035-06-26 15:37:30;24492.49001458216
2035-06-26 15:52:30;24388.450091861177
2035-06-26 16:07:30;24179.54124305092
2035-06-26 16:22:30;24088.350872538504
2035-06-26 16:37:30;24239.229485568136
2035-06-26 16:52:30;24278.192643877985
2035-06-26 17:07:30;24257.882061354765
2035-06-26 17:22:30;24335.808377974467
2035-06-26 17:37:30;24216.017391255886
2035-06-26 17:52:30;24016.642081181013
2035-06-26 18:07:30;24131.04454600568
2035-06-26 18:22:30;24034.46565359935
2035-06-26 18:37:30;23890.219067516075
2035-06-26 18:52:30;23887.317555727044
2035-06-26 19:07:30;23976.020916134574
2035-06-26 19:22:30;23598.824383560495
2035-06-26 19:37:30;23507.219511363935
2035-06-26 19:52:30;23375.822477489226
2035-06-26 20:07:30;23337.68832254767
2035-06-26 20:22:30;23179.348679203387
2035-06-26 20:37:30;22999.040446599294
2035-06-26 20:52:30;22852.306850411136
2035-06-26 21:07:30;22498.322412149308
2035-06-26 21:22:30;22384.33444900879
2035-06-26 21:37:30;22161.74704462167
2035-06-26 21:52:30;22063.51014547875
2035-06-26 22:07:30;21998.433381067618
2035-06-26 22:22:30;21700.821171849828
2035-06-26 22:37:30;21272.22643044148
2035-06-26 22:52:30;20830.367635140414
2035-06-26 23:07:30;20425.39948972846
2035-06-26 23:22:30;20037.42591336655
2035-06-26 23:37:30;19676.394946474218
2035-06-26 23:52:30;19358.472154733212
2035-06-27 00:07:30;19033.088332677547
2035-06-27 00:22:30;19009.46173668115
2035-06-27 00:37:30;18874.748689333264
2035-06-27 00:52:30;18761.175227876894
2035-06-27 01:07:30;18256.312176585434
2035-06-27 01:22:30;18113.72359723875
2035-06-27 01:37:30;17816.525889705106
2035-06-27 01:52:30;17708.755451826797
2035-06-27 02:07:30;17662.745764886444
2035-06-27 02:22:30;17533.006737748325
2035-06-27 02:37:30;17540.05326637883
2035-06-27 02:52:30;17558.705842165462
2035-06-27 03:07:30;17566.58137416426
2035-06-27 03:22:30;17593.938485317984
2035-06-27 03:37:30;17603.886525737522
2035-06-27 03:52:30;17720.361498982922
2035-06-27 04:07:30;17802.432832444098
2035-06-27 04:22:30;17883.26066085283
2035-06-27 04:37:30;17877.04313559062
2035-06-27 04:52:30;17935.487873055394
2035-06-27 05:07:30;18326.77746289048
2035-06-27 05:22:30;18446.98295129321
2035-06-27 05:37:30;18683.248911257193
2035-06-27 05:52:30;19276.400821272036
2035-06-27 06:07:30;20518.662368661615
2035-06-27 06:22:30;21378.753363267344
2035-06-27 06:37:30;21941.646650339433
2035-06-27 06:52:30;22292.729576812228
2035-06-27 07:07:30;22802.981149997602
2035-06-27 07:22:30;23237.793416668163
2035-06-27 07:37:30;23576.44129261654
2035-06-27 07:52:30;23833.017835103743
2035-06-27 08:07:30;24096.64090622145
2035-06-27 08:22:30;24291.871199454847
2035-06-27 08:37:30;24349.901435235475
2035-06-27 08:52:30;24569.172826149417
2035-06-27 09:07:30;24421.19572490882
2035-06-27 09:22:30;24425.75524343444
2035-06-27 09:37:30;24616.011516458067
2035-06-27 09:52:30;24506.58307184317
2035-06-27 10:07:30;24516.945613946853
2035-06-27 10:22:30;24616.426018142214
2035-06-27 10:37:30;24787.615213695066
2035-06-27 10:52:30;24846.474452843988
2035-06-27 11:07:30;25163.568241216704
2035-06-27 11:22:30;25295.379776775557
2035-06-27 11:37:30;25326.05290140246
2035-06-27 11:52:30;25142.01415364104
2035-06-27 12:07:30;24967.508944615012
2035-06-27 12:22:30;24650.00065455815
2035-06-27 12:37:30;24717.564429074166
2035-06-27 12:52:30;24774.35115980235
2035-06-27 13:07:30;24653.31666803133
2035-06-27 13:22:30;24612.28100130074
2035-06-27 13:37:30;24456.84286974549
2035-06-27 13:52:30;24120.682003902
2035-06-27 14:07:30;24140.578084741068
2035-06-27 14:22:30;24164.619182421615
2035-06-27 14:37:30;24027.419124968845
2035-06-27 14:52:30;23961.51335718942
2035-06-27 15:07:30;24113.63547527149
2035-06-27 15:22:30;23986.797959922405
2035-06-27 15:37:30;23729.806915751054
2035-06-27 15:52:30;23668.46066649725
2035-06-27 16:07:30;23401.107080222217
2035-06-27 16:22:30;23310.331211393946
2035-06-27 16:37:30;23293.751144028054
2035-06-27 16:52:30;23247.7414570877
2035-06-27 17:07:30;23681.310218705818
2035-06-27 17:22:30;23753.8480134316
2035-06-27 17:37:30;23800.68670374025
2035-06-27 17:52:30;23890.633569200225
2035-06-27 18:07:30;24006.69404076148
2035-06-27 18:22:30;23928.767724141777
2035-06-27 18:37:30;23740.583959538886
2035-06-27 18:52:30;23798.199693635368
2035-06-27 19:07:30;23799.857700371955
2035-06-27 19:22:30;23595.09386840317
2035-06-27 19:37:30;23581.41531282631
2035-06-27 19:52:30;23600.06788861294
2035-06-27 20:07:30;23324.42426865496
2035-06-27 20:22:30;23067.018722799457
2035-06-27 20:37:30;22812.100187048844
2035-06-27 20:52:30;22728.37084685108
2035-06-27 21:07:30;22460.188257207752
2035-06-27 21:22:30;22282.781536392693
2035-06-27 21:37:30;22048.588084849445
2035-06-27 21:52:30;21979.78080528099
2035-06-27 22:07:30;21778.747488469526
2035-06-27 22:22:30;21480.306275883442
2035-06-27 22:37:30;21201.34664245228
2035-06-27 22:52:30;20849.020210927043
2035-06-27 23:07:30;20479.284708667616
2035-06-27 23:22:30;20280.323900276893
2035-06-27 23:37:30;19998.87725674085
2035-06-27 23:52:30;19708.726077837713
2035-06-28 00:07:30;19000.757201314056
2035-06-28 00:22:30;18783.972820504998
2035-06-28 00:37:30;18484.702604550617
2035-06-28 00:52:30;18268.332725425706
2035-06-28 01:07:30;18001.39364083482
2035-06-28 01:22:30;17916.83529726876
2035-06-28 01:37:30;17766.785687607426
2035-06-28 01:52:30;17611.76205773632
2035-06-28 02:07:30;17578.60192300453
2035-06-28 02:22:30;17538.80976132639
2035-06-28 02:37:30;17578.60192300453
2035-06-28 02:52:30;17632.487141943686
2035-06-28 03:07:30;17588.135461739923
2035-06-28 03:22:30;17643.264185731518
2035-06-28 03:37:30;17674.35181204257
2035-06-28 03:52:30;17597.66900047531
2035-06-28 04:07:30;17719.117993930482
2035-06-28 04:22:30;17660.673256465707
2035-06-28 04:37:30;17794.971802129443
2035-06-28 04:52:30;18036.211782303195
2035-06-28 05:07:30;18353.720072360058
2035-06-28 05:22:30;18569.260948116676
2035-06-28 05:37:30;18958.892531215173
2035-06-28 05:52:30;19465.82809092737
2035-06-28 06:07:30;20725.49870905114
2035-06-28 06:22:30;21469.52923209561
2035-06-28 06:37:30;21966.93125307242
2035-06-28 06:52:30;22527.337530039622
2035-06-28 07:07:30;23181.421187624124
2035-06-28 07:22:30;23591.77785492999
2035-06-28 07:37:30;23902.23961635635
2035-06-28 07:52:30;24171.66571105212
2035-06-28 08:07:30;24400.056139017302
2035-06-28 08:22:30;24648.75714950571
2035-06-28 08:37:30;24848.546961264725
2035-06-28 08:52:30;24838.59892084519
2035-06-28 09:07:30;24606.892479406826
2035-06-28 09:22:30;24770.620644645027
2035-06-28 09:37:30;24871.75905557698
2035-06-28 09:52:30;24823.676860215885
2035-06-28 10:07:30;24921.913759358806
2035-06-28 10:22:30;24937.664823356405
2035-06-28 10:37:30;24920.670254306362
2035-06-28 10:52:30;24906.162695361207
2035-06-28 11:07:30;25211.235934893648
2035-06-28 11:22:30;25238.178544363225
2035-06-28 11:37:30;25319.420874456104
2035-06-28 11:52:30;25239.00754773152
2035-06-28 12:07:30;25065.331342073783
2035-06-28 12:22:30;24923.986267779543
2035-06-28 12:37:30;24923.157264411246
2035-06-28 12:52:30;24831.13789053054
2035-06-28 13:07:30;24662.43570508257
2035-06-28 13:22:30;24647.09914276912
2035-06-28 13:37:30;24361.92198407575
2035-06-28 13:52:30;24056.019741175012
2035-06-28 14:07:30;23976.020916134574
2035-06-28 14:22:30;24016.642081181013
2035-06-28 14:37:30;23954.052326874767
2035-06-28 14:52:30;24012.91156602369
2035-06-28 15:07:30;23846.28188899646
2035-06-28 15:22:30;23685.86973723144
2035-06-28 15:37:30;23576.026790932392
2035-06-28 15:52:30;23434.681716638148
2035-06-28 16:07:30;23416.02914085152
2035-06-28 16:22:30;23365.459935385545
2035-06-28 16:37:30;23291.26413392317
2035-06-28 16:52:30;23196.757749937577
2035-06-28 17:07:30;23288.36262213414
2035-06-28 17:22:30;23400.27807685392
2035-06-28 17:37:30;23382.454504435584
2035-06-28 17:52:30;23256.445992454792
2035-06-28 18:07:30;23350.53787475624
2035-06-28 18:22:30;23119.660436686172
2035-06-28 18:37:30;23105.98188110931
2035-06-28 18:52:30;23151.991568049663
2035-06-28 19:07:30;23211.679810566882
2035-06-28 19:22:30;22980.387870812665
2035-06-28 19:37:30;22902.461554192967
2035-06-28 19:52:30;22830.33826115133
2035-06-28 20:07:30;22493.34839193954
2035-06-28 20:22:30;22184.54463724977
2035-06-28 20:37:30;22042.370559587234
2035-06-28 20:52:30;21756.36439752557
2035-06-28 21:07:30;21524.65795608721
2035-06-28 21:22:30;21363.41680095389
2035-06-28 21:37:30;21161.139979089992
2035-06-28 21:52:30;20999.898823956675
2035-06-28 22:07:30;20863.527769872202
2035-06-28 22:22:30;20693.167577687644
2035-06-28 22:37:30;20293.58795416961
2035-06-28 22:52:30;19882.40228349545
2035-06-28 23:07:30;19612.976188799676
2035-06-28 23:22:30;19359.715659785652
2035-06-28 23:37:30;18986.664144053047
2035-06-28 23:52:30;18714.336537568244
2035-06-29 00:07:30;18353.720072360058
2035-06-29 00:22:30;18116.210607343633
2035-06-29 00:37:30;17952.067940421286
2035-06-29 00:52:30;17820.256404862434
2035-06-29 01:07:30;17496.53058954336
2035-06-29 01:22:30;17416.117262818774
2035-06-29 01:37:30;17261.922636315965
2035-06-29 01:52:30;17206.37941064022
2035-06-29 02:07:30;17046.38176055935
2035-06-29 02:22:30;16856.954490904016
2035-06-29 02:37:30;16859.026999324753
2035-06-29 02:52:30;16802.240268596564
2035-06-29 03:07:30;16757.47408670865
2035-06-29 03:22:30;16815.918824173426
2035-06-29 03:37:30;16834.57139996006
2035-06-29 03:52:30;16849.49346058936
2035-06-29 04:07:30;16967.626440571355
2035-06-29 04:22:30;17049.28327234838
2035-06-29 04:37:30;17200.57638706216
2035-06-29 04:52:30;17307.51782157217
2035-06-29 05:07:30;17627.51312173392
2035-06-29 05:22:30;17794.971802129443
2035-06-29 05:37:30;18202.012455962133
2035-06-29 05:52:30;18790.19034576721
2035-06-29 06:07:30;20004.265778634766
2035-06-29 06:22:30;20711.405651790126
2035-06-29 06:37:30;21267.25241023171
2035-06-29 06:52:30;21722.789761109638
2035-06-29 07:07:30;22386.406957429528
2035-06-29 07:22:30;22962.978800078476
2035-06-29 07:37:30;23300.79767265856
2035-06-29 07:52:30;23651.880599131357
2035-06-29 08:07:30;23947.834801612556
2035-06-29 08:22:30;24316.32679881954
2035-06-29 08:37:30;24560.882792466473
2035-06-29 08:52:30;24725.854462757114
2035-06-29 09:07:30;24763.159614330372
2035-06-29 09:22:30;24873.00256062942
2035-06-29 09:37:30;25147.40267553496
2035-06-29 09:52:30;25216.209955103415
2035-06-29 10:07:30;25226.986998891247
2035-06-29 10:22:30;25212.06493826194
2035-06-29 10:37:30;25225.328992154657
2035-06-29 10:52:30;25272.167682463307
2035-06-29 11:07:30;25401.07770623313
2035-06-29 11:22:30;25441.28436959542
2035-06-29 11:37:30;25510.50615084803
2035-06-29 11:52:30;25614.960575253157
2035-06-29 12:07:30;25415.585265178288
2035-06-29 12:22:30;25457.864436961314
2035-06-29 12:37:30;25451.232410014956
2035-06-29 12:52:30;25519.62518789927
2035-06-29 13:07:30;25556.93033947253
2035-06-29 13:22:30;25548.640305789584
2035-06-29 13:37:30;25315.690359298776
2035-06-29 13:52:30;25083.569416176266
2035-06-29 14:07:30;24914.8672307283
2035-06-29 14:22:30;24809.16930127073
2035-06-29 14:37:30;24667.824226976485
2035-06-29 14:52:30;24581.60787667384
2035-06-29 15:07:30;24487.515994372392
2035-06-29 15:22:30;24322.54432408175
2035-06-29 15:37:30;24199.43732388999
2035-06-29 15:52:30;24011.668060971246
2035-06-29 16:07:30;24102.443929799512
2035-06-29 16:22:30;24003.3780272883
2035-06-29 16:37:30;23931.254734246664
2035-06-29 16:52:30;23823.8987980525
2035-06-29 17:07:30;23850.426905837932
2035-06-29 17:22:30;23946.176794875966
2035-06-29 17:37:30;23995.087993605353
2035-06-29 17:52:30;23934.156246035694
2035-06-29 18:07:30;23997.989505394384
2035-06-29 18:22:30;23981.823939712638
2035-06-29 18:37:30;23785.764643110946
2035-06-29 18:52:30;23777.474609427998
2035-06-29 19:07:30;23774.987599323114
2035-06-29 19:22:30;23536.234629254246
2035-06-29 19:37:30;23452.090787372337
2035-06-29 19:52:30;23282.14509687193
2035-06-29 20:07:30;23066.60422111531
2035-06-29 20:22:30;22827.02224767815
