Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2030-05-23 21:30:00;2030-05-23 21:45:00;2030-05-23 21:37:30;16032,977460867061
2030-05-23 21:45:00;2030-05-23 22:00:00;2030-05-23 21:52:30;15759,505971305314
2030-05-23 22:00:00;2030-05-23 22:15:00;2030-05-23 22:07:30;15522,876752516946
2030-05-23 22:15:00;2030-05-23 22:30:00;2030-05-23 22:22:30;15198,78458197389
2030-05-23 22:30:00;2030-05-23 22:45:00;2030-05-23 22:37:30;14830,661404896797
2030-05-23 22:45:00;2030-05-23 23:00:00;2030-05-23 22:52:30;14550,899771544473
2030-05-23 23:00:00;2030-05-23 23:15:00;2030-05-23 23:07:30;14127,063892322269
2030-05-23 23:15:00;2030-05-23 23:30:00;2030-05-23 23:22:30;13876,656263325971
2030-05-23 23:30:00;2030-05-23 23:45:00;2030-05-23 23:37:30;13638,828921910825
2030-05-23 23:45:00;2030-05-24 00:00:00;2030-05-23 23:52:30;13413,881398733529
2030-05-24 00:00:00;2030-05-24 00:15:00;2030-05-24 00:07:30;13098,775147891296
2030-05-24 00:15:00;2030-05-24 00:30:00;2030-05-24 00:22:30;12921,752529785063
2030-05-24 00:30:00;2030-05-24 00:45:00;2030-05-24 00:37:30;12881,315891131353
2030-05-24 00:45:00;2030-05-24 01:00:00;2030-05-24 00:52:30;12708,786232875531
2030-05-24 01:00:00;2030-05-24 01:15:00;2030-05-24 01:07:30;12630,608731478362
2030-05-24 01:15:00;2030-05-24 01:30:00;2030-05-24 01:22:30;12527,570185575578
2030-05-24 01:30:00;2030-05-24 01:45:00;2030-05-24 01:37:30;12442,20394841775
2030-05-24 01:45:00;2030-05-24 02:00:00;2030-05-24 01:52:30;12427,227415583042
2030-05-24 02:00:00;2030-05-24 02:15:00;2030-05-24 02:07:30;12288,245190876962
2030-05-24 02:15:00;2030-05-24 02:30:00;2030-05-24 02:22:30;12234,928733985405
2030-05-24 02:30:00;2030-05-24 02:45:00;2030-05-24 02:37:30;12185,20664497418
2030-05-24 02:45:00;2030-05-24 03:00:00;2030-05-24 02:52:30;12160,944661781954
2030-05-24 03:00:00;2030-05-24 03:15:00;2030-05-24 03:07:30;12278,959740519444
2030-05-24 03:15:00;2030-05-24 03:30:00;2030-05-24 03:22:30;12290,341905473822
2030-05-24 03:30:00;2030-05-24 03:45:00;2030-05-24 03:37:30;12264,582268998125
2030-05-24 03:45:00;2030-05-24 04:00:00;2030-05-24 03:52:30;12292,438620070681
2030-05-24 04:00:00;2030-05-24 04:15:00;2030-05-24 04:07:30;12375,70814263165
2030-05-24 04:15:00;2030-05-24 04:30:00;2030-05-24 04:22:30;12418,241495882217
2030-05-24 04:30:00;2030-05-24 04:45:00;2030-05-24 04:37:30;12612,636892076713
2030-05-24 04:45:00;2030-05-24 05:00:00;2030-05-24 04:52:30;12731,251032127591
2030-05-24 05:00:00;2030-05-24 05:15:00;2030-05-24 05:07:30;12959,193861871829
2030-05-24 05:15:00;2030-05-24 05:30:00;2030-05-24 05:22:30;13098,176086577909
2030-05-24 05:30:00;2030-05-24 05:45:00;2030-05-24 05:37:30;13451,023200163601
2030-05-24 05:45:00;2030-05-24 06:00:00;2030-05-24 05:52:30;13799,077823242189
2030-05-24 06:00:00;2030-05-24 06:15:00;2030-05-24 06:07:30;14658,730807954362
2030-05-24 06:15:00;2030-05-24 06:30:00;2030-05-24 06:22:30;15179,015558632076
2030-05-24 06:30:00;2030-05-24 06:45:00;2030-05-24 06:37:30;15630,408258270141
2030-05-24 06:45:00;2030-05-24 07:00:00;2030-05-24 06:52:30;15968,877900334515
2030-05-24 07:00:00;2030-05-24 07:15:00;2030-05-24 07:07:30;16468,19550504364
2030-05-24 07:15:00;2030-05-24 07:30:00;2030-05-24 07:22:30;16842,608825911313
2030-05-24 07:30:00;2030-05-24 07:45:00;2030-05-24 07:37:30;17067,256818431917
2030-05-24 07:45:00;2030-05-24 08:00:00;2030-05-24 07:52:30;17267,942358416985
2030-05-24 08:00:00;2030-05-24 08:15:00;2030-05-24 08:07:30;17469,52649037214
2030-05-24 08:15:00;2030-05-24 08:30:00;2030-05-24 08:22:30;17701,662749310097
2030-05-24 08:30:00;2030-05-24 08:45:00;2030-05-24 08:37:30;17888,869409743933
2030-05-24 08:45:00;2030-05-24 09:00:00;2030-05-24 08:52:30;17930,204640367723
2030-05-24 09:00:00;2030-05-24 09:15:00;2030-05-24 09:07:30;17849,031832403612
2030-05-24 09:15:00;2030-05-24 09:30:00;2030-05-24 09:22:30;17907,44031045897
2030-05-24 09:30:00;2030-05-24 09:45:00;2030-05-24 09:37:30;17949,374602396147
2030-05-24 09:45:00;2030-05-24 10:00:00;2030-05-24 09:52:30;17988,014057109693
2030-05-24 10:00:00;2030-05-24 10:15:00;2030-05-24 10:07:30;18074,5784168943
2030-05-24 10:15:00;2030-05-24 10:30:00;2030-05-24 10:22:30;18094,047909579418
2030-05-24 10:30:00;2030-05-24 10:45:00;2030-05-24 10:37:30;18142,571875963866
2030-05-24 10:45:00;2030-05-24 11:00:00;2030-05-24 10:52:30;18231,23295034533
2030-05-24 11:00:00;2030-05-24 11:15:00;2030-05-24 11:07:30;18295,931572191264
2030-05-24 11:15:00;2030-05-24 11:30:00;2030-05-24 11:22:30;18302,221715981843
2030-05-24 11:30:00;2030-05-24 11:45:00;2030-05-24 11:37:30;18249,80385106037
2030-05-24 11:45:00;2030-05-24 12:00:00;2030-05-24 11:52:30;18334,271496248115
2030-05-24 12:00:00;2030-05-24 12:15:00;2030-05-24 12:07:30;18151,557795664692
2030-05-24 12:15:00;2030-05-24 12:30:00;2030-05-24 12:22:30;18129,692057726017
2030-05-24 12:30:00;2030-05-24 12:45:00;2030-05-24 12:37:30;17965,848788514326
2030-05-24 12:45:00;2030-05-24 13:00:00;2030-05-24 12:52:30;17941,287274665407
2030-05-24 13:00:00;2030-05-24 13:15:00;2030-05-24 13:07:30;17822,07407330114
2030-05-24 13:15:00;2030-05-24 13:30:00;2030-05-24 13:22:30;17653,737844239036
2030-05-24 13:30:00;2030-05-24 13:45:00;2030-05-24 13:37:30;17605,213877854585
2030-05-24 13:45:00;2030-05-24 14:00:00;2030-05-24 13:52:30;17443,167792583055
2030-05-24 14:00:00;2030-05-24 14:15:00;2030-05-24 14:07:30;17342,82502259052
2030-05-24 14:15:00;2030-05-24 14:30:00;2030-05-24 14:22:30;17347,317982440934
2030-05-24 14:30:00;2030-05-24 14:45:00;2030-05-24 14:37:30;17398,53772473563
2030-05-24 14:45:00;2030-05-24 15:00:00;2030-05-24 14:52:30;17205,04092051122
2030-05-24 15:00:00;2030-05-24 15:15:00;2030-05-24 15:07:30;17138,54511472512
2030-05-24 15:15:00;2030-05-24 15:30:00;2030-05-24 15:22:30;17107,094395772234
2030-05-24 15:30:00;2030-05-24 15:45:00;2030-05-24 15:37:30;16945,647371814095
2030-05-24 15:45:00;2030-05-24 16:00:00;2030-05-24 15:52:30;16934,864268173107
2030-05-24 16:00:00;2030-05-24 16:15:00;2030-05-24 16:07:30;16788,99283836306
2030-05-24 16:15:00;2030-05-24 16:30:00;2030-05-24 16:22:30;16623,6519158679
2030-05-24 16:30:00;2030-05-24 16:45:00;2030-05-24 16:37:30;16522,41055390528
2030-05-24 16:45:00;2030-05-24 17:00:00;2030-05-24 16:52:30;16600,58805530245
2030-05-24 17:00:00;2030-05-24 17:15:00;2030-05-24 17:07:30;16727,589053740765
2030-05-24 17:15:00;2030-05-24 17:30:00;2030-05-24 17:22:30;16767,426631081085
2030-05-24 17:30:00;2030-05-24 17:45:00;2030-05-24 17:37:30;16825,535578479747
2030-05-24 17:45:00;2030-05-24 18:00:00;2030-05-24 17:52:30;16854,88958283577
2030-05-24 18:00:00;2030-05-24 18:15:00;2030-05-24 18:07:30;16922,583511248646
2030-05-24 18:15:00;2030-05-24 18:30:00;2030-05-24 18:22:30;16937,26051342666
2030-05-24 18:30:00;2030-05-24 18:45:00;2030-05-24 18:37:30;17022,626750584488
2030-05-24 18:45:00;2030-05-24 19:00:00;2030-05-24 18:52:30;16992,37415425838
2030-05-24 19:00:00;2030-05-24 19:15:00;2030-05-24 19:07:30;16947,744086410956
2030-05-24 19:15:00;2030-05-24 19:30:00;2030-05-24 19:22:30;16814,75247483876
2030-05-24 19:30:00;2030-05-24 19:45:00;2030-05-24 19:37:30;16790,490491646535
2030-05-24 19:45:00;2030-05-24 20:00:00;2030-05-24 19:52:30;16724,893277830517
2030-05-24 20:00:00;2030-05-24 20:15:00;2030-05-24 20:07:30;16545,174883814034
2030-05-24 20:15:00;2030-05-24 20:30:00;2030-05-24 20:22:30;16370,548510961353
2030-05-24 20:30:00;2030-05-24 20:45:00;2030-05-24 20:37:30;16259,722167984522
2030-05-24 20:45:00;2030-05-24 21:00:00;2030-05-24 20:52:30;16143,204742530503
2030-05-24 21:00:00;2030-05-24 21:15:00;2030-05-24 21:07:30;15934,132344157995
2030-05-24 21:15:00;2030-05-24 21:30:00;2030-05-24 21:22:30;15834,089104822155
2030-05-24 21:30:00;2030-05-24 21:45:00;2030-05-24 21:37:30;15685,821429758556
2030-05-24 21:45:00;2030-05-24 22:00:00;2030-05-24 21:52:30;15485,135889773484
2030-05-24 22:00:00;2030-05-24 22:15:00;2030-05-24 22:07:30;15253,598692148917
2030-05-24 22:15:00;2030-05-24 22:30:00;2030-05-24 22:22:30;14900,751578563224
2030-05-24 22:30:00;2030-05-24 22:45:00;2030-05-24 22:37:30;14569,47067225951
2030-05-24 22:45:00;2030-05-24 23:00:00;2030-05-24 22:52:30;14255,862074700748
2030-05-24 23:00:00;2030-05-24 23:15:00;2030-05-24 23:07:30;13925,479760367114
2030-05-24 23:15:00;2030-05-24 23:30:00;2030-05-24 23:22:30;13524,108680396972
2030-05-24 23:30:00;2030-05-24 23:45:00;2030-05-24 23:37:30;13351,878552797842
2030-05-24 23:45:00;2030-05-25 00:00:00;2030-05-24 23:52:30;13122,138539113439
2030-05-25 00:00:00;2030-05-25 00:15:00;2030-05-25 00:07:30;12858,851091879293
2030-05-25 00:15:00;2030-05-25 00:30:00;2030-05-25 00:22:30;12621,323281120844
2030-05-25 00:30:00;2030-05-25 00:45:00;2030-05-25 00:37:30;12438,609580537419
2030-05-25 00:45:00;2030-05-25 01:00:00;2030-05-25 00:52:30;12336,769157261413
2030-05-25 01:00:00;2030-05-25 01:15:00;2030-05-25 01:07:30;12245,412306969702
2030-05-25 01:15:00;2030-05-25 01:30:00;2030-05-25 01:22:30;12172,027296079637
2030-05-25 01:30:00;2030-05-25 01:45:00;2030-05-25 01:37:30;12114,21787933767
2030-05-25 01:45:00;2030-05-25 02:00:00;2030-05-25 01:52:30;12089,955896145444
2030-05-25 02:00:00;2030-05-25 02:15:00;2030-05-25 02:07:30;11932,702301381023
2030-05-25 02:15:00;2030-05-25 02:30:00;2030-05-25 02:22:30;11879,385844489467
2030-05-25 02:30:00;2030-05-25 02:45:00;2030-05-25 02:37:30;11830,262816791628
2030-05-25 02:45:00;2030-05-25 03:00:00;2030-05-25 02:52:30;11836,552960582205
2030-05-25 03:00:00;2030-05-25 03:15:00;2030-05-25 03:07:30;11940,789629111763
2030-05-25 03:15:00;2030-05-25 03:30:00;2030-05-25 03:22:30;11996,20280060018
2030-05-25 03:30:00;2030-05-25 03:45:00;2030-05-25 03:37:30;11976,134246601672
2030-05-25 03:45:00;2030-05-25 04:00:00;2030-05-25 03:52:30;12043,229113701158
2030-05-25 04:00:00;2030-05-25 04:15:00;2030-05-25 04:07:30;12121,107084441634
2030-05-25 04:15:00;2030-05-25 04:30:00;2030-05-25 04:22:30;12229,237651508218
2030-05-25 04:30:00;2030-05-25 04:45:00;2030-05-25 04:37:30;12336,170095948024
2030-05-25 04:45:00;2030-05-25 05:00:00;2030-05-25 04:52:30;12534,459390679544
2030-05-25 05:00:00;2030-05-25 05:15:00;2030-05-25 05:07:30;12909,771303517296
2030-05-25 05:15:00;2030-05-25 05:30:00;2030-05-25 05:22:30;12990,045519511325
2030-05-25 05:30:00;2030-05-25 05:45:00;2030-05-25 05:37:30;13376,140535990067
2030-05-25 05:45:00;2030-05-25 06:00:00;2030-05-25 05:52:30;13743,365121097078
2030-05-25 06:00:00;2030-05-25 06:15:00;2030-05-25 06:07:30;14554,194608768108
2030-05-25 06:15:00;2030-05-25 06:30:00;2030-05-25 06:22:30;15092,451198847471
2030-05-25 06:30:00;2030-05-25 06:45:00;2030-05-25 06:37:30;15568,70494299115
2030-05-25 06:45:00;2030-05-25 07:00:00;2030-05-25 06:52:30;15991,64223024327
2030-05-25 07:00:00;2030-05-25 07:15:00;2030-05-25 07:07:30;16411,58421092845
2030-05-25 07:15:00;2030-05-25 07:30:00;2030-05-25 07:22:30;16677,567434072844
2030-05-25 07:30:00;2030-05-25 07:45:00;2030-05-25 07:37:30;17010,34599366003
2030-05-25 07:45:00;2030-05-25 08:00:00;2030-05-25 07:52:30;17221,515106629395
2030-05-25 08:00:00;2030-05-25 08:15:00;2030-05-25 08:07:30;17471,024143655613
2030-05-25 08:15:00;2030-05-25 08:30:00;2030-05-25 08:22:30;17758,27404342529
2030-05-25 08:30:00;2030-05-25 08:45:00;2030-05-25 08:37:30;17802,305049959326
2030-05-25 08:45:00;2030-05-25 09:00:00;2030-05-25 08:52:30;17858,916344074518
2030-05-25 09:00:00;2030-05-25 09:15:00;2030-05-25 09:07:30;17757,075920798514
2030-05-25 09:15:00;2030-05-25 09:30:00;2030-05-25 09:22:30;17753,481552918183
2030-05-25 09:30:00;2030-05-25 09:45:00;2030-05-25 09:37:30;17824,470318554693
2030-05-25 09:45:00;2030-05-25 10:00:00;2030-05-25 09:52:30;17873,293815595836
2030-05-25 10:00:00;2030-05-25 10:15:00;2030-05-25 10:07:30;17864,00836523832
2030-05-25 10:15:00;2030-05-25 10:30:00;2030-05-25 10:22:30;17863,708834581626
2030-05-25 10:30:00;2030-05-25 10:45:00;2030-05-25 10:37:30;17974,535177558457
2030-05-25 10:45:00;2030-05-25 11:00:00;2030-05-25 10:52:30;18133,885486919735
2030-05-25 11:00:00;2030-05-25 11:15:00;2030-05-25 11:07:30;18012,575570958612
2030-05-25 11:15:00;2030-05-25 11:30:00;2030-05-25 11:22:30;18108,72491175743
2030-05-25 11:30:00;2030-05-25 11:45:00;2030-05-25 11:37:30;18147,364366470974
2030-05-25 11:45:00;2030-05-25 12:00:00;2030-05-25 11:52:30;18186,003821184517
2030-05-25 12:00:00;2030-05-25 12:15:00;2030-05-25 12:07:30;17979,92672937895
2030-05-25 12:15:00;2030-05-25 12:30:00;2030-05-25 12:22:30;17909,53702505583
2030-05-25 12:30:00;2030-05-25 12:45:00;2030-05-25 12:37:30;17879,28442872972
2030-05-25 12:45:00;2030-05-25 13:00:00;2030-05-25 12:52:30;17784,033679900986
2030-05-25 13:00:00;2030-05-25 13:15:00;2030-05-25 13:07:30;17974,535177558457
2030-05-25 13:15:00;2030-05-25 13:30:00;2030-05-25 13:22:30;17743,297510590583
2030-05-25 13:30:00;2030-05-25 13:45:00;2030-05-25 13:37:30;17629,775391703504
2030-05-25 13:45:00;2030-05-25 14:00:00;2030-05-25 13:52:30;17508,465475742378
2030-05-25 14:00:00;2030-05-25 14:15:00;2030-05-25 14:07:30;17382,962130587537
2030-05-25 14:15:00;2030-05-25 14:30:00;2030-05-25 14:22:30;17286,513259132025
2030-05-25 14:30:00;2030-05-25 14:45:00;2030-05-25 14:37:30;17205,639981824606
2030-05-25 14:45:00;2030-05-25 15:00:00;2030-05-25 14:52:30;17165,802404484286
2030-05-25 15:00:00;2030-05-25 15:15:00;2030-05-25 15:07:30;17164,903812514203
2030-05-25 15:15:00;2030-05-25 15:30:00;2030-05-25 15:22:30;17031,31313962862
2030-05-25 15:30:00;2030-05-25 15:45:00;2030-05-25 15:37:30;16958,82672070864
2030-05-25 15:45:00;2030-05-25 16:00:00;2030-05-25 15:52:30;16867,170339760232
2030-05-25 16:00:00;2030-05-25 16:15:00;2030-05-25 16:07:30;16843,80694853809
2030-05-25 16:15:00;2030-05-25 16:30:00;2030-05-25 16:22:30;16807,863269734793
2030-05-25 16:30:00;2030-05-25 16:45:00;2030-05-25 16:37:30;16711,713928935977
2030-05-25 16:45:00;2030-05-25 17:00:00;2030-05-25 16:52:30;16699,433172011515
2030-05-25 17:00:00;2030-05-25 17:15:00;2030-05-25 17:07:30;16731,782482934483
2030-05-25 17:15:00;2030-05-25 17:30:00;2030-05-25 17:22:30;16646,11671511996
2030-05-25 17:30:00;2030-05-25 17:45:00;2030-05-25 17:37:30;16723,395624547047
2030-05-25 17:45:00;2030-05-25 18:00:00;2030-05-25 17:52:30;16729,38623768093
2030-05-25 18:00:00;2030-05-25 18:15:00;2030-05-25 18:07:30;16800,974064630827
2030-05-25 18:15:00;2030-05-25 18:30:00;2030-05-25 18:22:30;16852,193806925527
2030-05-25 18:30:00;2030-05-25 18:45:00;2030-05-25 18:37:30;16988,180725064663
2030-05-25 18:45:00;2030-05-25 19:00:00;2030-05-25 18:52:30;16970,208885663014
2030-05-25 19:00:00;2030-05-25 19:15:00;2030-05-25 19:07:30;16999,862420675734
2030-05-25 19:15:00;2030-05-25 19:30:00;2030-05-25 19:22:30;16989,079317034746
2030-05-25 19:30:00;2030-05-25 19:45:00;2030-05-25 19:37:30;16904,611671847
2030-05-25 19:45:00;2030-05-25 20:00:00;2030-05-25 19:52:30;16691,345844280775
2030-05-25 20:00:00;2030-05-25 20:15:00;2030-05-25 20:07:30;16550,266904977834
2030-05-25 20:15:00;2030-05-25 20:30:00;2030-05-25 20:22:30;16387,02269707953
2030-05-25 20:30:00;2030-05-25 20:45:00;2030-05-25 20:37:30;16271,1043329389
2030-05-25 20:45:00;2030-05-25 21:00:00;2030-05-25 20:52:30;16107,560594383902
2030-05-25 21:00:00;2030-05-25 21:15:00;2030-05-25 21:07:30;16011,411253585084
2030-05-25 21:15:00;2030-05-25 21:30:00;2030-05-25 21:22:30;15882,613071206604
2030-05-25 21:30:00;2030-05-25 21:45:00;2030-05-25 21:37:30;15779,574525303822
2030-05-25 21:45:00;2030-05-25 22:00:00;2030-05-25 21:52:30;15618,427032002375
2030-05-25 22:00:00;2030-05-25 22:15:00;2030-05-25 22:07:30;15413,548062823585
2030-05-25 22:15:00;2030-05-25 22:30:00;2030-05-25 22:22:30;15154,154514126463
2030-05-25 22:30:00;2030-05-25 22:45:00;2030-05-25 22:37:30;14757,276394006733
2030-05-25 22:45:00;2030-05-25 23:00:00;2030-05-25 22:52:30;14488,297864295397
2030-05-25 23:00:00;2030-05-25 23:15:00;2030-05-25 23:07:30;14197,154065988696
2030-05-25 23:15:00;2030-05-25 23:30:00;2030-05-25 23:22:30;13801,174537839048
2030-05-25 23:30:00;2030-05-25 23:45:00;2030-05-25 23:37:30;13575,927484005057
2030-05-25 23:45:00;2030-05-26 00:00:00;2030-05-25 23:52:30;13348,284184917513
2030-05-26 00:00:00;2030-05-26 00:15:00;2030-05-26 00:07:30;13130,225866844181
2030-05-26 00:15:00;2030-05-26 00:30:00;2030-05-26 00:22:30;12912,766610084238
2030-05-26 00:30:00;2030-05-26 00:45:00;2030-05-26 00:37:30;12841,478313791033
2030-05-26 00:45:00;2030-05-26 01:00:00;2030-05-26 00:52:30;12757,31019925998
2030-05-26 01:00:00;2030-05-26 01:15:00;2030-05-26 01:07:30;12510,496938144011
2030-05-26 01:15:00;2030-05-26 01:30:00;2030-05-26 01:22:30;12446,69690826816
2030-05-26 01:30:00;2030-05-26 01:45:00;2030-05-26 01:37:30;12363,726916363885
2030-05-26 01:45:00;2030-05-26 02:00:00;2030-05-26 01:52:30;12286,448006936798
2030-05-26 02:00:00;2030-05-26 02:15:00;2030-05-26 02:07:30;12168,432928199309
2030-05-26 02:15:00;2030-05-26 02:30:00;2030-05-26 02:22:30;12057,606585222476
2030-05-26 02:30:00;2030-05-26 02:45:00;2030-05-26 02:37:30;12055,210339968924
2030-05-26 02:45:00;2030-05-26 03:00:00;2030-05-26 02:52:30;12123,802860351881
2030-05-26 03:00:00;2030-05-26 03:15:00;2030-05-26 03:07:30;12168,732458856002
2030-05-26 03:15:00;2030-05-26 03:30:00;2030-05-26 03:22:30;12199,883647152192
2030-05-26 03:30:00;2030-05-26 03:45:00;2030-05-26 03:37:30;12246,909960253171
2030-05-26 03:45:00;2030-05-26 04:00:00;2030-05-26 03:52:30;12252,60104273036
2030-05-26 04:00:00;2030-05-26 04:15:00;2030-05-26 04:07:30;12387,090307586028
2030-05-26 04:15:00;2030-05-26 04:30:00;2030-05-26 04:22:30;12472,756075400552
2030-05-26 04:30:00;2030-05-26 04:45:00;2030-05-26 04:37:30;12529,666900172437
2030-05-26 04:45:00;2030-05-26 05:00:00;2030-05-26 04:52:30;12757,31019925998
2030-05-26 05:00:00;2030-05-26 05:15:00;2030-05-26 05:07:30;13038,26995523908
2030-05-26 05:15:00;2030-05-26 05:30:00;2030-05-26 05:22:30;13136,516010634758
2030-05-26 05:30:00;2030-05-26 05:45:00;2030-05-26 05:37:30;13385,126455690892
2030-05-26 05:45:00;2030-05-26 06:00:00;2030-05-26 05:52:30;13711,914402144195
2030-05-26 06:00:00;2030-05-26 06:15:00;2030-05-26 06:07:30;14508,366418293905
2030-05-26 06:15:00;2030-05-26 06:30:00;2030-05-26 06:22:30;15121,805203203498
2030-05-26 06:30:00;2030-05-26 06:45:00;2030-05-26 06:37:30;15508,199750338934
2030-05-26 06:45:00;2030-05-26 07:00:00;2030-05-26 06:52:30;15900,285379951558
2030-05-26 07:00:00;2030-05-26 07:15:00;2030-05-26 07:07:30;16295,366316131125
2030-05-26 07:15:00;2030-05-26 07:30:00;2030-05-26 07:22:30;16686,553353773666
2030-05-26 07:30:00;2030-05-26 07:45:00;2030-05-26 07:37:30;16967,513109752766
2030-05-26 07:45:00;2030-05-26 08:00:00;2030-05-26 07:52:30;17114,58266218959
2030-05-26 08:00:00;2030-05-26 08:15:00;2030-05-26 08:07:30;17456,946202790987
2030-05-26 08:15:00;2030-05-26 08:30:00;2030-05-26 08:22:30;17624,9829011964
2030-05-26 08:30:00;2030-05-26 08:45:00;2030-05-26 08:37:30;17748,68906241108
2030-05-26 08:45:00;2030-05-26 09:00:00;2030-05-26 08:52:30;17750,18671569455
2030-05-26 09:00:00;2030-05-26 09:15:00;2030-05-26 09:07:30;17698,068381429766
2030-05-26 09:15:00;2030-05-26 09:30:00;2030-05-26 09:22:30;17703,459933250262
2030-05-26 09:30:00;2030-05-26 09:45:00;2030-05-26 09:37:30;17664,520947880024
2030-05-26 09:45:00;2030-05-26 10:00:00;2030-05-26 09:52:30;17649,84394570201
2030-05-26 10:00:00;2030-05-26 10:15:00;2030-05-26 10:07:30;17690,87964566911
2030-05-26 10:15:00;2030-05-26 10:30:00;2030-05-26 10:22:30;17710,049607697532
2030-05-26 10:30:00;2030-05-26 10:45:00;2030-05-26 10:37:30;17883,178327266745
2030-05-26 10:45:00;2030-05-26 11:00:00;2030-05-26 10:52:30;17921,518251323592
2030-05-26 11:00:00;2030-05-26 11:15:00;2030-05-26 11:07:30;17952,669439619785
2030-05-26 11:15:00;2030-05-26 11:30:00;2030-05-26 11:22:30;17986,516403826223
2030-05-26 11:30:00;2030-05-26 11:45:00;2030-05-26 11:37:30;17939,190560068546
2030-05-26 11:45:00;2030-05-26 12:00:00;2030-05-26 11:52:30;17988,912649079775
2030-05-26 12:00:00;2030-05-26 12:15:00;2030-05-26 12:07:30;17743,297510590583
2030-05-26 12:15:00;2030-05-26 12:30:00;2030-05-26 12:22:30;17735,80924417323
2030-05-26 12:30:00;2030-05-26 12:45:00;2030-05-26 12:37:30;17736,707836143312
2030-05-26 12:45:00;2030-05-26 13:00:00;2030-05-26 12:52:30;17607,909653764833
2030-05-26 13:00:00;2030-05-26 13:15:00;2030-05-26 13:07:30;17539,317133381875
2030-05-26 13:15:00;2030-05-26 13:30:00;2030-05-26 13:22:30;17382,063538617454
2030-05-26 13:30:00;2030-05-26 13:45:00;2030-05-26 13:37:30;17260,753622656328
2030-05-26 13:45:00;2030-05-26 14:00:00;2030-05-26 13:52:30;16989,37884769144
2030-05-26 14:00:00;2030-05-26 14:15:00;2030-05-26 14:07:30;16855,48864414916
2030-05-26 14:15:00;2030-05-26 14:30:00;2030-05-26 14:22:30;16774,016305528356
2030-05-26 14:30:00;2030-05-26 14:45:00;2030-05-26 14:37:30;16711,41439827928
2030-05-26 14:45:00;2030-05-26 15:00:00;2030-05-26 14:52:30;16656,001226790864
2030-05-26 15:00:00;2030-05-26 15:15:00;2030-05-26 15:07:30;16578,72231736378
2030-05-26 15:15:00;2030-05-26 15:30:00;2030-05-26 15:22:30;16522,41055390528
2030-05-26 15:30:00;2030-05-26 15:45:00;2030-05-26 15:37:30;16388,819881019695
2030-05-26 15:45:00;2030-05-26 16:00:00;2030-05-26 15:52:30;16305,84988911542
2030-05-26 16:00:00;2030-05-26 16:15:00;2030-05-26 16:07:30;16284,283681833442
2030-05-26 16:15:00;2030-05-26 16:30:00;2030-05-26 16:22:30;16268,109026371958
2030-05-26 16:30:00;2030-05-26 16:45:00;2030-05-26 16:37:30;16260,620759954605
2030-05-26 16:45:00;2030-05-26 17:00:00;2030-05-26 16:52:30;16265,712781118405
2030-05-26 17:00:00;2030-05-26 17:15:00;2030-05-26 17:07:30;16248,340003030145
2030-05-26 17:15:00;2030-05-26 17:30:00;2030-05-26 17:22:30;16086,293917758618
2030-05-26 17:30:00;2030-05-26 17:45:00;2030-05-26 17:37:30;16095,279837459442
2030-05-26 17:45:00;2030-05-26 18:00:00;2030-05-26 17:52:30;16152,190662231327
2030-05-26 18:00:00;2030-05-26 18:15:00;2030-05-26 18:07:30;16122,537127218608
2030-05-26 18:15:00;2030-05-26 18:30:00;2030-05-26 18:22:30;16077,907059371182
2030-05-26 18:30:00;2030-05-26 18:45:00;2030-05-26 18:37:30;16045,258217791521
2030-05-26 18:45:00;2030-05-26 19:00:00;2030-05-26 18:52:30;16026,38778641979
2030-05-26 19:00:00;2030-05-26 19:15:00;2030-05-26 19:07:30;15937,726712038326
2030-05-26 19:15:00;2030-05-26 19:30:00;2030-05-26 19:22:30;15775,980157423492
2030-05-26 19:30:00;2030-05-26 19:45:00;2030-05-26 19:37:30;15645,684321761542
2030-05-26 19:45:00;2030-05-26 20:00:00;2030-05-26 19:52:30;15566,308697737595
2030-05-26 20:00:00;2030-05-26 20:15:00;2030-05-26 20:07:30;15460,87390658126
2030-05-26 20:15:00;2030-05-26 20:30:00;2030-05-26 20:22:30;15399,769652615656
2030-05-26 20:30:00;2030-05-26 20:45:00;2030-05-26 20:37:30;15254,497284119
2030-05-26 20:45:00;2030-05-26 21:00:00;2030-05-26 20:52:30;15080,469972579705
2030-05-26 21:00:00;2030-05-26 21:15:00;2030-05-26 21:07:30;14870,79851289381
2030-05-26 21:15:00;2030-05-26 21:30:00;2030-05-26 21:22:30;14760,271700573674
2030-05-26 21:30:00;2030-05-26 21:45:00;2030-05-26 21:37:30;14640,45943789602
2030-05-26 21:45:00;2030-05-26 22:00:00;2030-05-26 21:52:30;14512,859378144316
2030-05-26 22:00:00;2030-05-26 22:15:00;2030-05-26 22:07:30;14332,541922814446
2030-05-26 22:15:00;2030-05-26 22:30:00;2030-05-26 22:22:30;14106,096746353678
2030-05-26 22:30:00;2030-05-26 22:45:00;2030-05-26 22:37:30;13807,764212286318
2030-05-26 22:45:00;2030-05-26 23:00:00;2030-05-26 22:52:30;13521,712435143418
2030-05-26 23:00:00;2030-05-26 23:15:00;2030-05-26 23:07:30;13176,054057318384
2030-05-26 23:15:00;2030-05-26 23:30:00;2030-05-26 23:22:30;12951,106534141087
2030-05-26 23:30:00;2030-05-26 23:45:00;2030-05-26 23:37:30;12684,224719026612
