Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2045-07-04 23:00:00;2045-07-04 23:15:00;2045-07-04 23:07:30;38597,28421801652
2045-07-04 23:15:00;2045-07-04 23:30:00;2045-07-04 23:22:30;37829,64891485376
2045-07-04 23:30:00;2045-07-04 23:45:00;2045-07-04 23:37:30;37135,46767329753
2045-07-04 23:45:00;2045-07-05 00:00:00;2045-07-04 23:52:30;36580,12268005255
2045-07-05 00:00:00;2045-07-05 00:15:00;2045-07-05 00:07:30;35927,91518798576
2045-07-05 00:15:00;2045-07-05 00:30:00;2045-07-05 00:22:30;35407,27925681859
2045-07-05 00:30:00;2045-07-05 00:45:00;2045-07-05 00:37:30;34965,74769968922
2045-07-05 00:45:00;2045-07-05 01:00:00;2045-07-05 00:52:30;34200,533958997
2045-07-05 01:00:00;2045-07-05 01:15:00;2045-07-05 01:07:30;33792,904276455265
2045-07-05 01:15:00;2045-07-05 01:30:00;2045-07-05 01:22:30;33904,29615010034
2045-07-05 01:30:00;2045-07-05 01:45:00;2045-07-05 01:37:30;33298,09834497391
2045-07-05 01:45:00;2045-07-05 02:00:00;2045-07-05 01:52:30;32828,31522568818
2045-07-05 02:00:00;2045-07-05 02:15:00;2045-07-05 02:07:30;33110,83084725176
2045-07-05 02:15:00;2045-07-05 02:30:00;2045-07-05 02:22:30;32853,33803788381
2045-07-05 02:30:00;2045-07-05 02:45:00;2045-07-05 02:37:30;32714,501789572565
2045-07-05 02:45:00;2045-07-05 03:00:00;2045-07-05 02:52:30;33016,38991090051
2045-07-05 03:00:00;2045-07-05 03:15:00;2045-07-05 03:07:30;33595,95052885094
2045-07-05 03:15:00;2045-07-05 03:30:00;2045-07-05 03:22:30;33476,486780304054
2045-07-05 03:30:00;2045-07-05 03:45:00;2045-07-05 03:37:30;33604,02240375276
2045-07-05 03:45:00;2045-07-05 04:00:00;2045-07-05 03:52:30;33504,73834246041
2045-07-05 04:00:00;2045-07-05 04:15:00;2045-07-05 04:07:30;34045,55396088213
2045-07-05 04:15:00;2045-07-05 04:30:00;2045-07-05 04:22:30;34168,24645938974
2045-07-05 04:30:00;2045-07-05 04:45:00;2045-07-05 04:37:30;34525,83051754021
2045-07-05 04:45:00;2045-07-05 05:00:00;2045-07-05 04:52:30;34790,5880143198
2045-07-05 05:00:00;2045-07-05 05:15:00;2045-07-05 05:07:30;35615,533629285455
2045-07-05 05:15:00;2045-07-05 05:30:00;2045-07-05 05:22:30;36023,97049931738
2045-07-05 05:30:00;2045-07-05 05:45:00;2045-07-05 05:37:30;36627,746741973264
2045-07-05 05:45:00;2045-07-05 06:00:00;2045-07-05 05:52:30;37929,740163636285
2045-07-05 06:00:00;2045-07-05 06:15:00;2045-07-05 06:07:30;40670,14169280302
2045-07-05 06:15:00;2045-07-05 06:30:00;2045-07-05 06:22:30;42383,800734458695
2045-07-05 06:30:00;2045-07-05 06:45:00;2045-07-05 06:37:30;43367,76228499014
2045-07-05 06:45:00;2045-07-05 07:00:00;2045-07-05 06:52:30;44195,936649916526
2045-07-05 07:00:00;2045-07-05 07:15:00;2045-07-05 07:07:30;45232,36538730978
2045-07-05 07:15:00;2045-07-05 07:30:00;2045-07-05 07:22:30;45971,74912831618
2045-07-05 07:30:00;2045-07-05 07:45:00;2045-07-05 07:37:30;46670,7734948135
2045-07-05 07:45:00;2045-07-05 08:00:00;2045-07-05 07:52:30;47574,01629632678
2045-07-05 08:00:00;2045-07-05 08:15:00;2045-07-05 08:07:30;48002,63285361324
2045-07-05 08:15:00;2045-07-05 08:30:00;2045-07-05 08:22:30;48386,85409893971
2045-07-05 08:30:00;2045-07-05 08:45:00;2045-07-05 08:37:30;48840,4934684218
2045-07-05 08:45:00;2045-07-05 09:00:00;2045-07-05 08:52:30;49355,479087157706
2045-07-05 09:00:00;2045-07-05 09:15:00;2045-07-05 09:07:30;49102,022215240664
2045-07-05 09:15:00;2045-07-05 09:30:00;2045-07-05 09:22:30;49344,17846229516
2045-07-05 09:30:00;2045-07-05 09:45:00;2045-07-05 09:37:30;49671,08939581874
2045-07-05 09:45:00;2045-07-05 10:00:00;2045-07-05 09:52:30;49847,86345616852
2045-07-05 10:00:00;2045-07-05 10:15:00;2045-07-05 10:07:30;50061,768141066656
2045-07-05 10:15:00;2045-07-05 10:30:00;2045-07-05 10:22:30;50282,93751337643
2045-07-05 10:30:00;2045-07-05 10:45:00;2045-07-05 10:37:30;50812,4525069356
2045-07-05 10:45:00;2045-07-05 11:00:00;2045-07-05 10:52:30;50832,63219419015
2045-07-05 11:00:00;2045-07-05 11:15:00;2045-07-05 11:07:30;51179,72281496826
2045-07-05 11:15:00;2045-07-05 11:30:00;2045-07-05 11:22:30;51536,49968562855
2045-07-05 11:30:00;2045-07-05 11:45:00;2045-07-05 11:37:30;51509,86249845256
2045-07-05 11:45:00;2045-07-05 12:00:00;2045-07-05 11:52:30;51310,48718837769
2045-07-05 12:00:00;2045-07-05 12:15:00;2045-07-05 12:07:30;50362,041887414234
2045-07-05 12:15:00;2045-07-05 12:30:00;2045-07-05 12:22:30;50170,73845224118
2045-07-05 12:30:00;2045-07-05 12:45:00;2045-07-05 12:37:30;49931,81095514741
2045-07-05 12:45:00;2045-07-05 13:00:00;2045-07-05 12:52:30;49675,93252075982
2045-07-05 13:00:00;2045-07-05 13:15:00;2045-07-05 13:07:30;49607,32158409438
2045-07-05 13:15:00;2045-07-05 13:30:00;2045-07-05 13:22:30;48980,94409171341
2045-07-05 13:30:00;2045-07-05 13:45:00;2045-07-05 13:37:30;48536,18378462332
2045-07-05 13:45:00;2045-07-05 14:00:00;2045-07-05 13:52:30;48235,10285078556
2045-07-05 14:00:00;2045-07-05 14:15:00;2045-07-05 14:07:30;47841,19535557691
2045-07-05 14:15:00;2045-07-05 14:30:00;2045-07-05 14:22:30;47618,41160828677
2045-07-05 14:30:00;2045-07-05 14:45:00;2045-07-05 14:37:30;47893,66254243872
2045-07-05 14:45:00;2045-07-05 15:00:00;2045-07-05 14:52:30;47473,117860054066
2045-07-05 15:00:00;2045-07-05 15:15:00;2045-07-05 15:07:30;47071,94567743378
2045-07-05 15:15:00;2045-07-05 15:30:00;2045-07-05 15:22:30;46980,733491043255
2045-07-05 15:30:00;2045-07-05 15:45:00;2045-07-05 15:37:30;46543,23787136479
2045-07-05 15:45:00;2045-07-05 16:00:00;2045-07-05 15:52:30;46332,56193642738
2045-07-05 16:00:00;2045-07-05 16:15:00;2045-07-05 16:07:30;46285,745061996844
2045-07-05 16:15:00;2045-07-05 16:30:00;2045-07-05 16:22:30;46228,43475019395
2045-07-05 16:30:00;2045-07-05 16:45:00;2045-07-05 16:37:30;46525,4797465808
2045-07-05 16:45:00;2045-07-05 17:00:00;2045-07-05 16:52:30;46458,48318489572
2045-07-05 17:00:00;2045-07-05 17:15:00;2045-07-05 17:07:30;46506,91443430662
2045-07-05 17:15:00;2045-07-05 17:30:00;2045-07-05 17:22:30;46522,250996620074
2045-07-05 17:30:00;2045-07-05 17:45:00;2045-07-05 17:37:30;46680,459744695676
2045-07-05 17:45:00;2045-07-05 18:00:00;2045-07-05 17:52:30;46433,46037270009
2045-07-05 18:00:00;2045-07-05 18:15:00;2045-07-05 18:07:30;46814,45286806583
2045-07-05 18:15:00;2045-07-05 18:30:00;2045-07-05 18:22:30;46621,53505791241
2045-07-05 18:30:00;2045-07-05 18:45:00;2045-07-05 18:37:30;46694,98911951895
2045-07-05 18:45:00;2045-07-05 19:00:00;2045-07-05 18:52:30;46870,95599237855
2045-07-05 19:00:00;2045-07-05 19:15:00;2045-07-05 19:07:30;46968,62567869053
2045-07-05 19:15:00;2045-07-05 19:30:00;2045-07-05 19:22:30;46633,64287026514
2045-07-05 19:30:00;2045-07-05 19:45:00;2045-07-05 19:37:30;46360,81349858374
2045-07-05 19:45:00;2045-07-05 20:00:00;2045-07-05 19:52:30;46020,98756521726
2045-07-05 20:00:00;2045-07-05 20:15:00;2045-07-05 20:07:30;45129,04538856653
2045-07-05 20:15:00;2045-07-05 20:30:00;2045-07-05 20:22:30;44714,15101861315
2045-07-05 20:30:00;2045-07-05 20:45:00;2045-07-05 20:37:30;44106,33883850636
2045-07-05 20:45:00;2045-07-05 21:00:00;2045-07-05 20:52:30;43486,41884604684
2045-07-05 21:00:00;2045-07-05 21:15:00;2045-07-05 21:07:30;43037,622601505835
2045-07-05 21:15:00;2045-07-05 21:30:00;2045-07-05 21:22:30;42704,25416806081
2045-07-05 21:30:00;2045-07-05 21:45:00;2045-07-05 21:37:30;42366,042609674696
2045-07-05 21:45:00;2045-07-05 22:00:00;2045-07-05 21:52:30;42378,9576095176
2045-07-05 22:00:00;2045-07-05 22:15:00;2045-07-05 22:07:30;42584,79041951393
2045-07-05 22:15:00;2045-07-05 22:30:00;2045-07-05 22:22:30;41918,053552623875
2045-07-05 22:30:00;2045-07-05 22:45:00;2045-07-05 22:37:30;41286,83293530181
2045-07-05 22:45:00;2045-07-05 23:00:00;2045-07-05 22:52:30;40434,44294566998
2045-07-05 23:00:00;2045-07-05 23:15:00;2045-07-05 23:07:30;39336,66795902292
2045-07-05 23:15:00;2045-07-05 23:30:00;2045-07-05 23:22:30;38644,90827993723
2045-07-05 23:30:00;2045-07-05 23:45:00;2045-07-05 23:37:30;38087,14172422171
2045-07-05 23:45:00;2045-07-06 00:00:00;2045-07-05 23:52:30;37616,5514174458
2045-07-06 00:00:00;2045-07-06 00:15:00;2045-07-06 00:07:30;37149,18986063061
2045-07-06 00:15:00;2045-07-06 00:30:00;2045-07-06 00:22:30;36736,71705314779
2045-07-06 00:30:00;2045-07-06 00:45:00;2045-07-06 00:37:30;36467,116431427115
2045-07-06 00:45:00;2045-07-06 01:00:00;2045-07-06 00:52:30;35945,67331276976
2045-07-06 01:00:00;2045-07-06 01:15:00;2045-07-06 01:07:30;35263,599883566254
2045-07-06 01:15:00;2045-07-06 01:30:00;2045-07-06 01:22:30;34788,973639339434
2045-07-06 01:30:00;2045-07-06 01:45:00;2045-07-06 01:37:30;34366,007394484244
2045-07-06 01:45:00;2045-07-06 02:00:00;2045-07-06 01:52:30;34102,86427268502
2045-07-06 02:00:00;2045-07-06 02:15:00;2045-07-06 02:07:30;33903,48896261016
2045-07-06 02:15:00;2045-07-06 02:30:00;2045-07-06 02:22:30;33628,23802845821
2045-07-06 02:30:00;2045-07-06 02:45:00;2045-07-06 02:37:30;33688,77709022183
2045-07-06 02:45:00;2045-07-06 03:00:00;2045-07-06 02:52:30;33625,009278497484
2045-07-06 03:00:00;2045-07-06 03:15:00;2045-07-06 03:07:30;33821,96302610181
2045-07-06 03:15:00;2045-07-06 03:30:00;2045-07-06 03:22:30;33925,28302484506
2045-07-06 03:30:00;2045-07-06 03:45:00;2045-07-06 03:37:30;33955,14896198178
2045-07-06 03:45:00;2045-07-06 04:00:00;2045-07-06 03:52:30;33814,69833869017
2045-07-06 04:00:00;2045-07-06 04:15:00;2045-07-06 04:07:30;33983,40052413814
2045-07-06 04:15:00;2045-07-06 04:30:00;2045-07-06 04:22:30;34181,96864672283
2045-07-06 04:30:00;2045-07-06 04:45:00;2045-07-06 04:37:30;34382,15114428788
2045-07-06 04:45:00;2045-07-06 05:00:00;2045-07-06 04:52:30;34656,594890949644
2045-07-06 05:00:00;2045-07-06 05:15:00;2045-07-06 05:07:30;35231,31238395899
2045-07-06 05:15:00;2045-07-06 05:30:00;2045-07-06 05:22:30;35626,834254148
2045-07-06 05:30:00;2045-07-06 05:45:00;2045-07-06 05:37:30;36223,34580939225
2045-07-06 05:45:00;2045-07-06 06:00:00;2045-07-06 05:52:30;37348,565170705486
2045-07-06 06:00:00;2045-07-06 06:15:00;2045-07-06 06:07:30;39478,732957294895
2045-07-06 06:15:00;2045-07-06 06:30:00;2045-07-06 06:22:30;40723,41606715501
2045-07-06 06:30:00;2045-07-06 06:45:00;2045-07-06 06:37:30;41947,11230227041
2045-07-06 06:45:00;2045-07-06 07:00:00;2045-07-06 06:52:30;42950,44635256622
2045-07-06 07:00:00;2045-07-06 07:15:00;2045-07-06 07:07:30;44059,52196407582
2045-07-06 07:15:00;2045-07-06 07:30:00;2045-07-06 07:22:30;44868,323829237845
2045-07-06 07:30:00;2045-07-06 07:45:00;2045-07-06 07:37:30;45481,78632177591
2045-07-06 07:45:00;2045-07-06 08:00:00;2045-07-06 07:52:30;46082,333814471065
2045-07-06 08:00:00;2045-07-06 08:15:00;2045-07-06 08:07:30;47086,475052257054
2045-07-06 08:15:00;2045-07-06 08:30:00;2045-07-06 08:22:30;47429,529735584256
2045-07-06 08:30:00;2045-07-06 08:45:00;2045-07-06 08:37:30;47413,385985780624
2045-07-06 08:45:00;2045-07-06 09:00:00;2045-07-06 08:52:30;47312,48754950792
2045-07-06 09:00:00;2045-07-06 09:15:00;2045-07-06 09:07:30;47132,48473919741
2045-07-06 09:15:00;2045-07-06 09:30:00;2045-07-06 09:22:30;47197,86692590212
2045-07-06 09:30:00;2045-07-06 09:45:00;2045-07-06 09:37:30;47537,6928592686
2045-07-06 09:45:00;2045-07-06 10:00:00;2045-07-06 09:52:30;47507,0197346417
2045-07-06 10:00:00;2045-07-06 10:15:00;2045-07-06 10:07:30;47292,30786225338
2045-07-06 10:15:00;2045-07-06 10:30:00;2045-07-06 10:22:30;47370,605048801
2045-07-06 10:30:00;2045-07-06 10:45:00;2045-07-06 10:37:30;47397,24223597699
2045-07-06 10:45:00;2045-07-06 11:00:00;2045-07-06 10:52:30;47444,05911040753
2045-07-06 11:00:00;2045-07-06 11:15:00;2045-07-06 11:07:30;47515,09160954352
2045-07-06 11:15:00;2045-07-06 11:30:00;2045-07-06 11:22:30;47738,682544323834
2045-07-06 11:30:00;2045-07-06 11:45:00;2045-07-06 11:37:30;47982,4531663587
2045-07-06 11:45:00;2045-07-06 12:00:00;2045-07-06 11:52:30;47892,85535494854
2045-07-06 12:00:00;2045-07-06 12:15:00;2045-07-06 12:07:30;47641,820045502034
2045-07-06 12:15:00;2045-07-06 12:30:00;2045-07-06 12:22:30;47329,43848680174
2045-07-06 12:30:00;2045-07-06 12:45:00;2045-07-06 12:37:30;47459,39567272098
2045-07-06 12:45:00;2045-07-06 13:00:00;2045-07-06 12:52:30;47260,827550136295
2045-07-06 13:00:00;2045-07-06 13:15:00;2045-07-06 13:07:30;47536,07848428824
2045-07-06 13:15:00;2045-07-06 13:30:00;2045-07-06 13:22:30;47333,47442425264
2045-07-06 13:30:00;2045-07-06 13:45:00;2045-07-06 13:37:30;46825,75349292838
2045-07-06 13:45:00;2045-07-06 14:00:00;2045-07-06 13:52:30;46506,91443430662
2045-07-06 14:00:00;2045-07-06 14:15:00;2045-07-06 14:07:30;46220,36287529213
2045-07-06 14:15:00;2045-07-06 14:30:00;2045-07-06 14:22:30;46107,3566266667
2045-07-06 14:30:00;2045-07-06 14:45:00;2045-07-06 14:37:30;45763,49475584931
2045-07-06 14:45:00;2045-07-06 15:00:00;2045-07-06 14:52:30;45545,55413350026
2045-07-06 15:00:00;2045-07-06 15:15:00;2045-07-06 15:07:30;45610,93632020498
2045-07-06 15:15:00;2045-07-06 15:30:00;2045-07-06 15:22:30;45390,57413538538
2045-07-06 15:30:00;2045-07-06 15:45:00;2045-07-06 15:37:30;45087,071639077076
2045-07-06 15:45:00;2045-07-06 16:00:00;2045-07-06 15:52:30;44879,62445410039
2045-07-06 16:00:00;2045-07-06 16:15:00;2045-07-06 16:07:30;45436,58382232574
2045-07-06 16:15:00;2045-07-06 16:30:00;2045-07-06 16:22:30;45167,79038809524
2045-07-06 16:30:00;2045-07-06 16:45:00;2045-07-06 16:37:30;44856,21601688512
2045-07-06 16:45:00;2045-07-06 17:00:00;2045-07-06 16:52:30;44729,4875809266
2045-07-06 17:00:00;2045-07-06 17:15:00;2045-07-06 17:07:30;44752,088830651686
2045-07-06 17:15:00;2045-07-06 17:30:00;2045-07-06 17:22:30;44928,05570351129
2045-07-06 17:30:00;2045-07-06 17:45:00;2045-07-06 17:37:30;45037,02601468581
2045-07-06 17:45:00;2045-07-06 18:00:00;2045-07-06 17:52:30;44785,99070523932
2045-07-06 18:00:00;2045-07-06 18:15:00;2045-07-06 18:07:30;44781,147580298224
2045-07-06 18:15:00;2045-07-06 18:30:00;2045-07-06 18:22:30;44818,27820484658
2045-07-06 18:30:00;2045-07-06 18:45:00;2045-07-06 18:37:30;45045,90507707781
2045-07-06 18:45:00;2045-07-06 19:00:00;2045-07-06 18:52:30;44879,62445410039
2045-07-06 19:00:00;2045-07-06 19:15:00;2045-07-06 19:07:30;44895,76820390402
2045-07-06 19:15:00;2045-07-06 19:30:00;2045-07-06 19:22:30;44585,001020184085
2045-07-06 19:30:00;2045-07-06 19:45:00;2045-07-06 19:37:30;44626,16758218335
2045-07-06 19:45:00;2045-07-06 20:00:00;2045-07-06 19:52:30;44308,94289854196
2045-07-06 20:00:00;2045-07-06 20:15:00;2045-07-06 20:07:30;43854,49634156968
2045-07-06 20:15:00;2045-07-06 20:30:00;2045-07-06 20:22:30;43362,111972558865
2045-07-06 20:30:00;2045-07-06 20:45:00;2045-07-06 20:37:30;43006,14228938875
2045-07-06 20:45:00;2045-07-06 21:00:00;2045-07-06 20:52:30;42538,78073257357
2045-07-06 21:00:00;2045-07-06 21:15:00;2045-07-06 21:07:30;41960,02730211332
2045-07-06 21:15:00;2045-07-06 21:30:00;2045-07-06 21:22:30;41540,289807218855
2045-07-06 21:30:00;2045-07-06 21:45:00;2045-07-06 21:37:30;40986,559188954234
2045-07-06 21:45:00;2045-07-06 22:00:00;2045-07-06 21:52:30;40708,07950484156
2045-07-06 22:00:00;2045-07-06 22:15:00;2045-07-06 22:07:30;40446,550758022706
2045-07-06 22:15:00;2045-07-06 22:30:00;2045-07-06 22:22:30;40033,270763049695
2045-07-06 22:30:00;2045-07-06 22:45:00;2045-07-06 22:37:30;39420,61545800181
2045-07-06 22:45:00;2045-07-06 23:00:00;2045-07-06 22:52:30;38762,75765350376
2045-07-06 23:00:00;2045-07-06 23:15:00;2045-07-06 23:07:30;37756,19485324722
2045-07-06 23:15:00;2045-07-06 23:30:00;2045-07-06 23:22:30;37200,04267251206
2045-07-06 23:30:00;2045-07-06 23:45:00;2045-07-06 23:37:30;36611,60299216963
2045-07-06 23:45:00;2045-07-07 00:00:00;2045-07-06 23:52:30;35968,274562494844
2045-07-07 00:00:00;2045-07-07 00:15:00;2045-07-07 00:07:30;35333,018007721876
2045-07-07 00:15:00;2045-07-07 00:30:00;2045-07-07 00:22:30;35110,23426043174
2045-07-07 00:30:00;2045-07-07 00:45:00;2045-07-07 00:37:30;34997,228011806306
2045-07-07 00:45:00;2045-07-07 01:00:00;2045-07-07 00:52:30;34512,91551769731
2045-07-07 01:00:00;2045-07-07 01:15:00;2045-07-07 01:07:30;33760,616776848
2045-07-07 01:15:00;2045-07-07 01:30:00;2045-07-07 01:22:30;33295,67678250336
2045-07-07 01:30:00;2045-07-07 01:45:00;2045-07-07 01:37:30;33118,0955346634
2045-07-07 01:45:00;2045-07-07 02:00:00;2045-07-07 01:52:30;32780,691163767464
2045-07-07 02:00:00;2045-07-07 02:15:00;2045-07-07 02:07:30;32430,371793028622
2045-07-07 02:15:00;2045-07-07 02:30:00;2045-07-07 02:22:30;32246,3330452672
2045-07-07 02:30:00;2045-07-07 02:45:00;2045-07-07 02:37:30;32379,518981147176
2045-07-07 02:45:00;2045-07-07 03:00:00;2045-07-07 02:52:30;32611,181790829312
2045-07-07 03:00:00;2045-07-07 03:15:00;2045-07-07 03:07:30;32612,796165809676
2045-07-07 03:15:00;2045-07-07 03:30:00;2045-07-07 03:22:30;32307,67929452101
2045-07-07 03:30:00;2045-07-07 03:45:00;2045-07-07 03:37:30;32457,816167694797
2045-07-07 03:45:00;2045-07-07 04:00:00;2045-07-07 03:52:30;32536,11335424242
2045-07-07 04:00:00;2045-07-07 04:15:00;2045-07-07 04:07:30;32624,09679067222
2045-07-07 04:15:00;2045-07-07 04:30:00;2045-07-07 04:22:30;32730,6455393762
2045-07-07 04:30:00;2045-07-07 04:45:00;2045-07-07 04:37:30;32924,3705370198
2045-07-07 04:45:00;2045-07-07 05:00:00;2045-07-07 04:52:30;33035,762410664865
2045-07-07 05:00:00;2045-07-07 05:15:00;2045-07-07 05:07:30;33806,62646378836
2045-07-07 05:15:00;2045-07-07 05:30:00;2045-07-07 05:22:30;34125,46552241011
2045-07-07 05:30:00;2045-07-07 05:45:00;2045-07-07 05:37:30;34901,172700474686
2045-07-07 05:45:00;2045-07-07 06:00:00;2045-07-07 05:52:30;35862,533001281045
2045-07-07 06:00:00;2045-07-07 06:15:00;2045-07-07 06:07:30;38124,272348770064
2045-07-07 06:15:00;2045-07-07 06:30:00;2045-07-07 06:22:30;39493,26233211816
2045-07-07 06:30:00;2045-07-07 06:45:00;2045-07-07 06:37:30;40499,017944884516
2045-07-07 06:45:00;2045-07-07 07:00:00;2045-07-07 06:52:30;41325,57793483054
2045-07-07 07:00:00;2045-07-07 07:15:00;2045-07-07 07:07:30;42705,06135555099
2045-07-07 07:15:00;2045-07-07 07:30:00;2045-07-07 07:22:30;43415,386346910855
2045-07-07 07:30:00;2045-07-07 07:45:00;2045-07-07 07:37:30;44283,92008634633
2045-07-07 07:45:00;2045-07-07 08:00:00;2045-07-07 07:52:30;44974,065390451644
2045-07-07 08:00:00;2045-07-07 08:15:00;2045-07-07 08:07:30;46041,97443996198
2045-07-07 08:15:00;2045-07-07 08:30:00;2045-07-07 08:22:30;46321,261311564835
2045-07-07 08:30:00;2045-07-07 08:45:00;2045-07-07 08:37:30;46775,707868537116
2045-07-07 08:45:00;2045-07-07 09:00:00;2045-07-07 08:52:30;46884,678179711635
2045-07-07 09:00:00;2045-07-07 09:15:00;2045-07-07 09:07:30;46531,93724650225
2045-07-07 09:15:00;2045-07-07 09:30:00;2045-07-07 09:22:30;46812,838493085466
2045-07-07 09:30:00;2045-07-07 09:45:00;2045-07-07 09:37:30;47092,93255217851
2045-07-07 09:45:00;2045-07-07 10:00:00;2045-07-07 09:52:30;47449,7094228388
2045-07-07 10:00:00;2045-07-07 10:15:00;2045-07-07 10:07:30;47304,415674606105
2045-07-07 10:15:00;2045-07-07 10:30:00;2045-07-07 10:22:30;47107,46192700178
2045-07-07 10:30:00;2045-07-07 10:45:00;2045-07-07 10:37:30;47420,650673192264
2045-07-07 10:45:00;2045-07-07 11:00:00;2045-07-07 10:52:30;47551,41504660169
2045-07-07 11:00:00;2045-07-07 11:15:00;2045-07-07 11:07:30;47613,568483345676
2045-07-07 11:15:00;2045-07-07 11:30:00;2045-07-07 11:22:30;47784,69223126419
2045-07-07 11:30:00;2045-07-07 11:45:00;2045-07-07 11:37:30;47825,051605773275
2045-07-07 11:45:00;2045-07-07 12:00:00;2045-07-07 11:52:30;47985,68191631942
2045-07-07 12:00:00;2045-07-07 12:15:00;2045-07-07 12:07:30;47691,8656698933
2045-07-07 12:15:00;2045-07-07 12:30:00;2045-07-07 12:22:30;47453,74536028971
2045-07-07 12:30:00;2045-07-07 12:45:00;2045-07-07 12:37:30;47090,51098970796
2045-07-07 12:45:00;2045-07-07 13:00:00;2045-07-07 12:52:30;47214,81786319594
2045-07-07 13:00:00;2045-07-07 13:15:00;2045-07-07 13:07:30;46744,22755642003
2045-07-07 13:15:00;2045-07-07 13:30:00;2045-07-07 13:22:30;46280,09474956557
2045-07-07 13:30:00;2045-07-07 13:45:00;2045-07-07 13:37:30;45933,004128787456
2045-07-07 13:45:00;2045-07-07 14:00:00;2045-07-07 13:52:30;45595,59975789153
2045-07-07 14:00:00;2045-07-07 14:15:00;2045-07-07 14:07:30;45233,17257479996
2045-07-07 14:15:00;2045-07-07 14:30:00;2045-07-07 14:22:30;45125,8166386058
2045-07-07 14:30:00;2045-07-07 14:45:00;2045-07-07 14:37:30;45016,846327431274
2045-07-07 14:45:00;2045-07-07 15:00:00;2045-07-07 14:52:30;44657,64789430043
2045-07-07 15:00:00;2045-07-07 15:15:00;2045-07-07 15:07:30;44665,71976920225
2045-07-07 15:15:00;2045-07-07 15:30:00;2045-07-07 15:22:30;44414,68445975575
2045-07-07 15:30:00;2045-07-07 15:45:00;2045-07-07 15:37:30;44218,53789964161
2045-07-07 15:45:00;2045-07-07 16:00:00;2045-07-07 15:52:30;44024,81290199801
2045-07-07 16:00:00;2045-07-07 16:15:00;2045-07-07 16:07:30;44193,51508744598
2045-07-07 16:15:00;2045-07-07 16:30:00;2045-07-07 16:22:30;44030,463214429285
2045-07-07 16:30:00;2045-07-07 16:45:00;2045-07-07 16:37:30;44031,270401919464
2045-07-07 16:45:00;2045-07-07 17:00:00;2045-07-07 16:52:30;43868,21852890277
2045-07-07 17:00:00;2045-07-07 17:15:00;2045-07-07 17:07:30;43940,86540301912
2045-07-07 17:15:00;2045-07-07 17:30:00;2045-07-07 17:22:30;43860,95384149114
2045-07-07 17:30:00;2045-07-07 17:45:00;2045-07-07 17:37:30;43743,10446792461
2045-07-07 17:45:00;2045-07-07 18:00:00;2045-07-07 17:52:30;43796,3788422766
2045-07-07 18:00:00;2045-07-07 18:15:00;2045-07-07 18:07:30;43781,84946745333
2045-07-07 18:15:00;2045-07-07 18:30:00;2045-07-07 18:22:30;43381,48447232322
2045-07-07 18:30:00;2045-07-07 18:45:00;2045-07-07 18:37:30;43546,150720320285
2045-07-07 18:45:00;2045-07-07 19:00:00;2045-07-07 18:52:30;43584,895719849
2045-07-07 19:00:00;2045-07-07 19:15:00;2045-07-07 19:07:30;43542,11478286938
2045-07-07 19:15:00;2045-07-07 19:30:00;2045-07-07 19:22:30;43181,30197475817
2045-07-07 19:30:00;2045-07-07 19:45:00;2045-07-07 19:37:30;43019,05728923166
2045-07-07 19:45:00;2045-07-07 20:00:00;2045-07-07 19:52:30;42635,64323139537
2045-07-07 20:00:00;2045-07-07 20:15:00;2045-07-07 20:07:30;41985,85730179913
2045-07-07 20:15:00;2045-07-07 20:30:00;2045-07-07 20:22:30;41616,16543129593
2045-07-07 20:30:00;2045-07-07 20:45:00;2045-07-07 20:37:30;41135,88887463784
2045-07-07 20:45:00;2045-07-07 21:00:00;2045-07-07 20:52:30;40603,95231860813
2045-07-07 21:00:00;2045-07-07 21:15:00;2045-07-07 21:07:30;40305,292947240916
2045-07-07 21:15:00;2045-07-07 21:30:00;2045-07-07 21:22:30;39777,39232866211
2045-07-07 21:30:00;2045-07-07 21:45:00;2045-07-07 21:37:30;39389,13514588473
2045-07-07 21:45:00;2045-07-07 22:00:00;2045-07-07 21:52:30;39114,69139922296
2045-07-07 22:00:00;2045-07-07 22:15:00;2045-07-07 22:07:30;39057,381087420064
2045-07-07 22:15:00;2045-07-07 22:30:00;2045-07-07 22:22:30;38581,140468212885
2045-07-07 22:30:00;2045-07-07 22:45:00;2045-07-07 22:37:30;37965,256413204275
2045-07-07 22:45:00;2045-07-07 23:00:00;2045-07-07 22:52:30;37373,58798290112
2045-07-07 23:00:00;2045-07-07 23:15:00;2045-07-07 23:07:30;36418,68518201621
2045-07-07 23:15:00;2045-07-07 23:30:00;2045-07-07 23:22:30;35869,797688692684
2045-07-07 23:30:00;2045-07-07 23:45:00;2045-07-07 23:37:30;35307,188008036064
2045-07-07 23:45:00;2045-07-08 00:00:00;2045-07-07 23:52:30;34797,045514241254
2045-07-08 00:00:00;2045-07-08 00:15:00;2045-07-08 00:07:30;33818,73427614108
2045-07-08 00:15:00;2045-07-08 00:30:00;2045-07-08 00:22:30;33388,503343874254
2045-07-08 00:30:00;2045-07-08 00:45:00;2045-07-08 00:37:30;33098,723034899034
2045-07-08 00:45:00;2045-07-08 01:00:00;2045-07-08 00:52:30;32581,31585369259
2045-07-08 01:00:00;2045-07-08 01:15:00;2045-07-08 01:07:30;32224,538983032297
