Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2029-01-03 05:30:00;2029-01-03 05:45:00;2029-01-03 05:37:30;15780,385628576718
2029-01-03 05:45:00;2029-01-03 06:00:00;2029-01-03 05:52:30;16195,956945227937
2029-01-03 06:00:00;2029-01-03 06:15:00;2029-01-03 06:07:30;16855,86086093421
2029-01-03 06:15:00;2029-01-03 06:30:00;2029-01-03 06:22:30;17238,48845636453
2029-01-03 06:30:00;2029-01-03 06:45:00;2029-01-03 06:37:30;17648,225989049548
2029-01-03 06:45:00;2029-01-03 07:00:00;2029-01-03 06:52:30;18063,45414193805
2029-01-03 07:00:00;2029-01-03 07:15:00;2029-01-03 07:07:30;18581,974587404602
2029-01-03 07:15:00;2029-01-03 07:30:00;2029-01-03 07:22:30;19073,041931853735
2029-01-03 07:30:00;2029-01-03 07:45:00;2029-01-03 07:37:30;19396,302196333872
2029-01-03 07:45:00;2029-01-03 08:00:00;2029-01-03 07:52:30;19670,490042745372
2029-01-03 08:00:00;2029-01-03 08:15:00;2029-01-03 08:07:30;19870,211352647115
2029-01-03 08:15:00;2029-01-03 08:30:00;2029-01-03 08:22:30;19980,366920479522
2029-01-03 08:30:00;2029-01-03 08:45:00;2029-01-03 08:37:30;20112,141805363146
2029-01-03 08:45:00;2029-01-03 09:00:00;2029-01-03 08:52:30;20151,26247431297
2029-01-03 09:00:00;2029-01-03 09:15:00;2029-01-03 09:07:30;20187,637833161054
2029-01-03 09:15:00;2029-01-03 09:30:00;2029-01-03 09:22:30;20403,487839910533
2029-01-03 09:30:00;2029-01-03 09:45:00;2029-01-03 09:37:30;20459,080369470812
2029-01-03 09:45:00;2029-01-03 10:00:00;2029-01-03 09:52:30;20435,05890608057
2029-01-03 10:00:00;2029-01-03 10:15:00;2029-01-03 10:07:30;20495,798892081613
2029-01-03 10:15:00;2029-01-03 10:30:00;2029-01-03 10:22:30;20583,648815337365
2029-01-03 10:30:00;2029-01-03 10:45:00;2029-01-03 10:37:30;20640,95716371123
2029-01-03 10:45:00;2029-01-03 11:00:00;2029-01-03 10:52:30;20717,482682797294
2029-01-03 11:00:00;2029-01-03 11:15:00;2029-01-03 11:07:30;20743,90629252656
2029-01-03 11:15:00;2029-01-03 11:30:00;2029-01-03 11:22:30;20889,750891681615
2029-01-03 11:30:00;2029-01-03 11:45:00;2029-01-03 11:37:30;21009,858208632835
2029-01-03 11:45:00;2029-01-03 12:00:00;2029-01-03 11:52:30;21040,056619752
2029-01-03 12:00:00;2029-01-03 12:15:00;2029-01-03 12:07:30;20915,831337648167
2029-01-03 12:15:00;2029-01-03 12:30:00;2029-01-03 12:22:30;20855,777679172556
2029-01-03 12:30:00;2029-01-03 12:45:00;2029-01-03 12:37:30;20826,26559557883
2029-01-03 12:45:00;2029-01-03 13:00:00;2029-01-03 12:52:30;20712,33522635653
2029-01-03 13:00:00;2029-01-03 13:15:00;2029-01-03 13:07:30;20519,820355471857
2029-01-03 13:15:00;2029-01-03 13:30:00;2029-01-03 13:22:30;20344,806836485794
2029-01-03 13:30:00;2029-01-03 13:45:00;2029-01-03 13:37:30;20225,729010822728
2029-01-03 13:45:00;2029-01-03 14:00:00;2029-01-03 13:52:30;20195,530599703565
2029-01-03 14:00:00;2029-01-03 14:15:00;2029-01-03 14:07:30;20119,348244380217
2029-01-03 14:15:00;2029-01-03 14:30:00;2029-01-03 14:22:30;20059,637749667327
2029-01-03 14:30:00;2029-01-03 14:45:00;2029-01-03 14:37:30;19998,554599903564
2029-01-03 14:45:00;2029-01-03 15:00:00;2029-01-03 14:52:30;19997,18194485269
2029-01-03 15:00:00;2029-01-03 15:15:00;2029-01-03 15:07:30;20027,380355971854
2029-01-03 15:15:00;2029-01-03 15:30:00;2029-01-03 15:22:30;19906,929875257916
2029-01-03 15:30:00;2029-01-03 15:45:00;2029-01-03 15:37:30;19919,626934478474
2029-01-03 15:45:00;2029-01-03 16:00:00;2029-01-03 15:52:30;19853,739492036664
2029-01-03 16:00:00;2029-01-03 16:15:00;2029-01-03 16:07:30;20089,149833261054
