timestamp	month	day_type	value_kWh																																	
2000-03-01 17:15:00	3	WT	30,791																																	
2000-03-01 17:30:00	3	WT	32,16																																	
2000-03-01 17:45:00	3	WT	33,94																																	
2000-03-01 18:00:00	3	WT	35,863																																	
2000-03-01 18:15:00	3	WT	37,681																																	
2000-03-01 18:30:00	3	WT	39,363																																	
2000-03-01 18:45:00	3	WT	40,786																																	
2000-03-01 19:00:00	3	WT	41,566																																	
2000-03-01 19:15:00	3	WT	41,692																																	
2000-03-01 19:30:00	3	WT	41,384																																	
2000-03-01 19:45:00	3	WT	40,679																																	
2000-03-01 20:00:00	3	WT	39,854																																	
2000-03-01 20:15:00	3	WT	38,596																																	
2000-03-01 20:30:00	3	WT	37,119																																	
2000-03-01 20:45:00	3	WT	35,846																																	
2000-03-01 21:00:00	3	WT	34,929																																	
2000-03-01 21:15:00	3	WT	33,811																																	
2000-03-01 21:30:00	3	WT	32,696																																	
2000-03-01 21:45:00	3	WT	32,334																																	
2000-03-01 22:00:00	3	WT	31,766																																	
2000-03-01 22:15:00	3	WT	30,057																																	
2000-03-01 22:30:00	3	WT	28,609																																	
2000-03-01 22:45:00	3	WT	26,788																																	
2000-03-01 23:00:00	3	WT	25,298																																	
2000-03-01 23:15:00	3	WT	23,717																																	
2000-03-01 23:30:00	3	WT	22,381																																	
2000-03-01 23:45:00	3	WT	21,075																																	
2000-04-01 00:00:00	4	SA	23,914																																	
2000-04-01 00:15:00	4	SA	22,426																																	
2000-04-01 00:30:00	4	SA	21,493																																	
2000-04-01 00:45:00	4	SA	20,461																																	
2000-04-01 01:00:00	4	SA	19,661																																	
2000-04-01 01:15:00	4	SA	18,889																																	
2000-04-01 01:30:00	4	SA	18,313																																	
2000-04-01 01:45:00	4	SA	17,758																																	
2000-04-01 02:00:00	4	SA	17,5																																	
2000-04-01 02:15:00	4	SA	17,258																																	
2000-04-01 02:30:00	4	SA	17,076																																	
2000-04-01 02:45:00	4	SA	16,932																																	
2000-04-01 03:00:00	4	SA	16,914																																	
2000-04-01 03:15:00	4	SA	16,809																																	
2000-04-01 03:30:00	4	SA	16,75																																	
2000-04-01 03:45:00	4	SA	16,753																																	
2000-04-01 04:00:00	4	SA	16,984																																	
2000-04-01 04:15:00	4	SA	16,991																																	
2000-04-01 04:30:00	4	SA	17,158																																	
2000-04-01 04:45:00	4	SA	17,592																																	
2000-04-01 05:00:00	4	SA	17,824																																	
2000-04-01 05:15:00	4	SA	17,925																																	
2000-04-01 05:30:00	4	SA	18,208																																	
2000-04-01 05:45:00	4	SA	18,642																																	
2000-04-01 06:00:00	4	SA	19,592																																	
2000-04-01 06:15:00	4	SA	20,337																																	
2000-04-01 06:30:00	4	SA	21,322																																	
2000-04-01 06:45:00	4	SA	22,818																																	
2000-04-01 07:00:00	4	SA	24,845																																	
2000-04-01 07:15:00	4	SA	26,627																																	
2000-04-01 07:30:00	4	SA	28,528																																	
2000-04-01 07:45:00	4	SA	30,116																																	
2000-04-01 08:00:00	4	SA	31,708																																	
2000-04-01 08:15:00	4	SA	33,084																																	
2000-04-01 08:30:00	4	SA	33,859																																	
2000-04-01 08:45:00	4	SA	34,633																																	
2000-04-01 09:00:00	4	SA	35,221																																	
2000-04-01 09:15:00	4	SA	35,862																																	
2000-04-01 09:30:00	4	SA	36,286																																	
2000-04-01 09:45:00	4	SA	36,482																																	
2000-04-01 10:00:00	4	SA	36,85																																	
2000-04-01 10:15:00	4	SA	37,17																																	
2000-04-01 10:30:00	4	SA	37,504																																	
2000-04-01 10:45:00	4	SA	37,853																																	
2000-04-01 11:00:00	4	SA	38,643																																	
2000-04-01 11:15:00	4	SA	39,533																																	
2000-04-01 11:30:00	4	SA	40,055																																	
2000-04-01 11:45:00	4	SA	40,296																																	
2000-04-01 12:00:00	4	SA	39,71																																	
2000-04-01 12:15:00	4	SA	39,197																																	
2000-04-01 12:30:00	4	SA	38,548																																	
2000-04-01 12:45:00	4	SA	38,07																																	
2000-04-01 13:00:00	4	SA	37,429																																	
2000-04-01 13:15:00	4	SA	36,788																																	
2000-04-01 13:30:00	4	SA	36,251																																	
2000-04-01 13:45:00	4	SA	35,751																																	
2000-04-01 14:00:00	4	SA	35,263																																	
2000-04-01 14:15:00	4	SA	35,08																																	
2000-04-01 14:30:00	4	SA	34,907																																	
2000-04-01 14:45:00	4	SA	34,695																																	
2000-04-01 15:00:00	4	SA	34,592																																	
2000-04-01 15:15:00	4	SA	34,351																																	
2000-04-01 15:30:00	4	SA	34,016																																	
2000-04-01 15:45:00	4	SA	33,831																																	
2000-04-01 16:00:00	4	SA	33,91																																	
2000-04-01 16:15:00	4	SA	34,104																																	
2000-04-01 16:30:00	4	SA	34,42																																	
2000-04-01 16:45:00	4	SA	34,728																																	
2000-04-01 17:00:00	4	SA	35,372																																	
2000-04-01 17:15:00	4	SA	36,026																																	
2000-04-01 17:30:00	4	SA	37,112																																	
2000-04-01 17:45:00	4	SA	37,852																																	
2000-04-01 18:00:00	4	SA	38,717																																	
2000-04-01 18:15:00	4	SA	39,395																																	
2000-04-01 18:30:00	4	SA	39,729																																	
2000-04-01 18:45:00	4	SA	39,97																																	
2000-04-01 19:00:00	4	SA	39,943																																	
2000-04-01 19:15:00	4	SA	39,939																																	
2000-04-01 19:30:00	4	SA	39,965																																	
2000-04-01 19:45:00	4	SA	39,552																																	
2000-04-01 20:00:00	4	SA	40,013																																	
2000-04-01 20:15:00	4	SA	40,181																																	
2000-04-01 20:30:00	4	SA	40,342																																	
2000-04-01 20:45:00	4	SA	40,227																																	
2000-04-01 21:00:00	4	SA	39,794																																	
2000-04-01 21:15:00	4	SA	38,842																																	
2000-04-01 21:30:00	4	SA	37,64																																	
2000-04-01 21:45:00	4	SA	37,098																																	
2000-04-01 22:00:00	4	SA	36,488																																	
2000-04-01 22:15:00	4	SA	34,799																																	
2000-04-01 22:30:00	4	SA	33,37																																	
2000-04-01 22:45:00	4	SA	31,808																																	
2000-04-01 23:00:00	4	SA	30,336																																	
2000-04-01 23:15:00	4	SA	28,858																																	
2000-04-01 23:30:00	4	SA	27,455																																	
2000-04-01 23:45:00	4	SA	25,849																																	
2000-04-01 00:00:00	4	FT	24,952																																	
2000-04-01 00:15:00	4	FT	23,419																																	
2000-04-01 00:30:00	4	FT	22,371																																	
2000-04-01 00:45:00	4	FT	21,343																																	
2000-04-01 01:00:00	4	FT	20,445																																	
2000-04-01 01:15:00	4	FT	19,695																																	
2000-04-01 01:30:00	4	FT	19,283																																	
2000-04-01 01:45:00	4	FT	18,657																																	
2000-04-01 02:00:00	4	FT	18,326																																	
2000-04-01 02:15:00	4	FT	18,037																																	
2000-04-01 02:30:00	4	FT	17,754																																	
2000-04-01 02:45:00	4	FT	17,531																																	
2000-04-01 03:00:00	4	FT	17,447																																	
2000-04-01 03:15:00	4	FT	17,339																																	
2000-04-01 03:30:00	4	FT	17,224																																	
2000-04-01 03:45:00	4	FT	17,129																																	
2000-04-01 04:00:00	4	FT	17,3																																	
2000-04-01 04:15:00	4	FT	17,316																																	
2000-04-01 04:30:00	4	FT	17,478																																	
2000-04-01 04:45:00	4	FT	17,938																																	
2000-04-01 05:00:00	4	FT	18,243																																	
2000-04-01 05:15:00	4	FT	18,267																																	
2000-04-01 05:30:00	4	FT	18,511																																	
2000-04-01 05:45:00	4	FT	18,79																																	
2000-04-01 06:00:00	4	FT	19,325																																	
2000-04-01 06:15:00	4	FT	19,835																																	
2000-04-01 06:30:00	4	FT	20,722																																	
2000-04-01 06:45:00	4	FT	21,798																																	
2000-04-01 07:00:00	4	FT	23,528																																	
2000-04-01 07:15:00	4	FT	25,219																																	
2000-04-01 07:30:00	4	FT	27,158																																	
2000-04-01 07:45:00	4	FT	29,21																																	
2000-04-01 08:00:00	4	FT	31,353																																	
2000-04-01 08:15:00	4	FT	33,426																																	
2000-04-01 08:30:00	4	FT	34,939																																	
2000-04-01 08:45:00	4	FT	36,29																																	
2000-04-01 09:00:00	4	FT	37,67																																	
2000-04-01 09:15:00	4	FT	38,971																																	
2000-04-01 09:30:00	4	FT	39,973																																	
2000-04-01 09:45:00	4	FT	40,83																																	
2000-04-01 10:00:00	4	FT	41,706																																	
2000-04-01 10:15:00	4	FT	42,534																																	
2000-04-01 10:30:00	4	FT	43,137																																	
2000-04-01 10:45:00	4	FT	43,934																																	
2000-04-01 11:00:00	4	FT	45,21																																	
2000-04-01 11:15:00	4	FT	46,574																																	
2000-04-01 11:30:00	4	FT	47,411																																	
2000-04-01 11:45:00	4	FT	47,211																																	
2000-04-01 12:00:00	4	FT	45,949																																	
2000-04-01 12:15:00	4	FT	44,602																																	
2000-04-01 12:30:00	4	FT	43,257																																	
2000-04-01 12:45:00	4	FT	41,906																																	
2000-04-01 13:00:00	4	FT	40,371																																	
2000-04-01 13:15:00	4	FT	39,152																																	
2000-04-01 13:30:00	4	FT	38,164																																	
2000-04-01 13:45:00	4	FT	37,166																																	
2000-04-01 14:00:00	4	FT	36,228																																	
2000-04-01 14:15:00	4	FT	35,507																																	
2000-04-01 14:30:00	4	FT	34,988																																	
2000-04-01 14:45:00	4	FT	34,319																																	
2000-04-01 15:00:00	4	FT	33,898																																	
2000-04-01 15:15:00	4	FT	33,488																																	
2000-04-01 15:30:00	4	FT	32,998																																	
2000-04-01 15:45:00	4	FT	32,656																																	
2000-04-01 16:00:00	4	FT	32,517																																	
2000-04-01 16:15:00	4	FT	32,534																																	
2000-04-01 16:30:00	4	FT	33,096																																	
2000-04-01 16:45:00	4	FT	33,602																																	
2000-04-01 17:00:00	4	FT	34,479																																	
2000-04-01 17:15:00	4	FT	35,549																																	
2000-04-01 17:30:00	4	FT	36,733																																	
2000-04-01 17:45:00	4	FT	37,98																																	
2000-04-01 18:00:00	4	FT	39,014																																	
2000-04-01 18:15:00	4	FT	39,698																																	
2000-04-01 18:30:00	4	FT	40,249																																	
2000-04-01 18:45:00	4	FT	40,624																																	
2000-04-01 19:00:00	4	FT	40,777																																	
2000-04-01 19:15:00	4	FT	40,944																																	
2000-04-01 19:30:00	4	FT	40,891																																	
2000-04-01 19:45:00	4	FT	40,681																																	
2000-04-01 20:00:00	4	FT	41,185																																	
2000-04-01 20:15:00	4	FT	41,206																																	
2000-04-01 20:30:00	4	FT	40,889																																	
2000-04-01 20:45:00	4	FT	40,527																																	
2000-04-01 21:00:00	4	FT	39,936																																	
2000-04-01 21:15:00	4	FT	38,819																																	
2000-04-01 21:30:00	4	FT	37,47																																	
2000-04-01 21:45:00	4	FT	36,817																																	
2000-04-01 22:00:00	4	FT	35,677																																	
2000-04-01 22:15:00	4	FT	33,548																																	
2000-04-01 22:30:00	4	FT	31,749																																	
2000-04-01 22:45:00	4	FT	29,887																																	
2000-04-01 23:00:00	4	FT	28,11																																	
2000-04-01 23:15:00	4	FT	26,44																																	
2000-04-01 23:30:00	4	FT	24,895																																	
2000-04-01 23:45:00	4	FT	23,378																																	
2000-04-01 00:00:00	4	WT	21,235																																	
2000-04-01 00:15:00	4	WT	19,93																																	
2000-04-01 00:30:00	4	WT	19,208																																	
2000-04-01 00:45:00	4	WT	18,35																																	
2000-04-01 01:00:00	4	WT	17,658																																	
2000-04-01 01:15:00	4	WT	17,063																																	
2000-04-01 01:30:00	4	WT	16,563																																	
2000-04-01 01:45:00	4	WT	16,156																																	
2000-04-01 02:00:00	4	WT	16,023																																	
2000-04-01 02:15:00	4	WT	15,914																																	
2000-04-01 02:30:00	4	WT	15,827																																	
2000-04-01 02:45:00	4	WT	15,754																																	
2000-04-01 03:00:00	4	WT	15,896																																	
2000-04-01 03:15:00	4	WT	15,84																																	
2000-04-01 03:30:00	4	WT	15,92																																	
2000-04-01 03:45:00	4	WT	16,005																																	
2000-04-01 04:00:00	4	WT	16,421																																	
2000-04-01 04:15:00	4	WT	16,717																																	
2000-04-01 04:30:00	4	WT	17,165																																	
2000-04-01 04:45:00	4	WT	18,005																																	
2000-04-01 05:00:00	4	WT	19,082																																	
2000-04-01 05:15:00	4	WT	19,712																																	
2000-04-01 05:30:00	4	WT	20,72																																	
2000-04-01 05:45:00	4	WT	21,723																																	
2000-04-01 06:00:00	4	WT	23,614																																	
2000-04-01 06:15:00	4	WT	24,946																																	
2000-04-01 06:30:00	4	WT	25,775																																	
2000-04-01 06:45:00	4	WT	26,431																																	
2000-04-01 07:00:00	4	WT	26,932																																	
2000-04-01 07:15:00	4	WT	26,914																																	
2000-04-01 07:30:00	4	WT	26,617																																	
2000-04-01 07:45:00	4	WT	26,061																																	
2000-04-01 08:00:00	4	WT	25,636																																	
2000-04-01 08:15:00	4	WT	25,318																																	
2000-04-01 08:30:00	4	WT	24,832																																	
2000-04-01 08:45:00	4	WT	24,491																																	
2000-04-01 09:00:00	4	WT	24,461																																	
2000-04-01 09:15:00	4	WT	24,509																																	
2000-04-01 09:30:00	4	WT	24,345																																	
2000-04-01 09:45:00	4	WT	24,253																																	
2000-04-01 10:00:00	4	WT	24,086																																	
2000-04-01 10:15:00	4	WT	24,053																																	
2000-04-01 10:30:00	4	WT	24,343																																	
2000-04-01 10:45:00	4	WT	24,625																																	
2000-04-01 11:00:00	4	WT	25,164																																	
2000-04-01 11:15:00	4	WT	25,992																																	
2000-04-01 11:30:00	4	WT	26,587																																	
2000-04-01 11:45:00	4	WT	27,069																																	
2000-04-01 12:00:00	4	WT	27,339																																	
2000-04-01 12:15:00	4	WT	27,411																																	
2000-04-01 12:30:00	4	WT	27,224																																	
2000-04-01 12:45:00	4	WT	27,062																																	
2000-04-01 13:00:00	4	WT	26,899																																	
2000-04-01 13:15:00	4	WT	26,806																																	
2000-04-01 13:30:00	4	WT	26,532																																	
2000-04-01 13:45:00	4	WT	26,027																																	
2000-04-01 14:00:00	4	WT	25,677																																	
2000-04-01 14:15:00	4	WT	25,488																																	
2000-04-01 14:30:00	4	WT	25,214																																	
2000-04-01 14:45:00	4	WT	25,257																																	
2000-04-01 15:00:00	4	WT	25,586																																	
2000-04-01 15:15:00	4	WT	25,601																																	
2000-04-01 15:30:00	4	WT	25,739																																	
2000-04-01 15:45:00	4	WT	26,057																																	
2000-04-01 16:00:00	4	WT	26,758																																	
2000-04-01 16:15:00	4	WT	27,3																																	
2000-04-01 16:30:00	4	WT	28,039																																	
2000-04-01 16:45:00	4	WT	28,915																																	
2000-04-01 17:00:00	4	WT	30,325																																	
2000-04-01 17:15:00	4	WT	31,541																																	
2000-04-01 17:30:00	4	WT	32,965																																	
2000-04-01 17:45:00	4	WT	34,51																																	
2000-04-01 18:00:00	4	WT	35,941																																	
2000-04-01 18:15:00	4	WT	37,18																																	
2000-04-01 18:30:00	4	WT	38,263																																	
2000-04-01 18:45:00	4	WT	39,194																																	
2000-04-01 19:00:00	4	WT	39,714																																	
2000-04-01 19:15:00	4	WT	40,227																																	
2000-04-01 19:30:00	4	WT	40,574																																	
2000-04-01 19:45:00	4	WT	40,521																																	
2000-04-01 20:00:00	4	WT	41,017																																	
2000-04-01 20:15:00	4	WT	41,278																																	
2000-04-01 20:30:00	4	WT	41,262																																	
2000-04-01 20:45:00	4	WT	40,925																																	
2000-04-01 21:00:00	4	WT	40,307																																	
2000-04-01 21:15:00	4	WT	39,167																																	
2000-04-01 21:30:00	4	WT	37,774																																	
2000-04-01 21:45:00	4	WT	37,029																																	
2000-04-01 22:00:00	4	WT	35,976																																	
2000-04-01 22:15:00	4	WT	33,754																																	
2000-04-01 22:30:00	4	WT	31,997																																	
2000-04-01 22:45:00	4	WT	30,036																																	
2000-04-01 23:00:00	4	WT	28,186																																	
2000-04-01 23:15:00	4	WT	26,357																																	
2000-04-01 23:30:00	4	WT	24,81																																	
2000-04-01 23:45:00	4	WT	23,25																																	
2000-05-01 00:00:00	5	SA	24,619																																	
2000-05-01 00:15:00	5	SA	23,08																																	
2000-05-01 00:30:00	5	SA	22,073																																	
2000-05-01 00:45:00	5	SA	20,956																																	
2000-05-01 01:00:00	5	SA	20,167																																	
2000-05-01 01:15:00	5	SA	19,364																																	
2000-05-01 01:30:00	5	SA	18,689																																	
2000-05-01 01:45:00	5	SA	18,091																																	
2000-05-01 02:00:00	5	SA	17,862																																	
2000-05-01 02:15:00	5	SA	17,584																																	
2000-05-01 02:30:00	5	SA	17,442																																	
2000-05-01 02:45:00	5	SA	17,295																																	
2000-05-01 03:00:00	5	SA	17,248																																	
2000-05-01 03:15:00	5	SA	17,127																																	
2000-05-01 03:30:00	5	SA	16,993																																	
2000-05-01 03:45:00	5	SA	16,931																																	
2000-05-01 04:00:00	5	SA	17,112																																	
2000-05-01 04:15:00	5	SA	17,102																																	
2000-05-01 04:30:00	5	SA	17,197																																	
2000-05-01 04:45:00	5	SA	17,489																																	
2000-05-01 05:00:00	5	SA	17,61																																	
2000-05-01 05:15:00	5	SA	17,449																																	
2000-05-01 05:30:00	5	SA	17,774																																	
2000-05-01 05:45:00	5	SA	18,295																																	
2000-05-01 06:00:00	5	SA	19,599																																	
2000-05-01 06:15:00	5	SA	20,413																																	
2000-05-01 06:30:00	5	SA	21,512																																	
2000-05-01 06:45:00	5	SA	22,934																																	
2000-05-01 07:00:00	5	SA	24,889																																	
2000-05-01 07:15:00	5	SA	26,593																																	
2000-05-01 07:30:00	5	SA	28,461																																	
2000-05-01 07:45:00	5	SA	29,937																																	
2000-05-01 08:00:00	5	SA	31,481																																	
2000-05-01 08:15:00	5	SA	32,643																																	
2000-05-01 08:30:00	5	SA	33,673																																	
2000-05-01 08:45:00	5	SA	34,64																																	
2000-05-01 09:00:00	5	SA	35,272																																	
2000-05-01 09:15:00	5	SA	36,073																																	
2000-05-01 09:30:00	5	SA	36,415																																	
2000-05-01 09:45:00	5	SA	36,661																																	
2000-05-01 10:00:00	5	SA	36,967																																	
2000-05-01 10:15:00	5	SA	37,44																																	
2000-05-01 10:30:00	5	SA	37,88																																	
2000-05-01 10:45:00	5	SA	38,507																																	
2000-05-01 11:00:00	5	SA	39,353																																	
2000-05-01 11:15:00	5	SA	40,307																																	
2000-05-01 11:30:00	5	SA	40,98																																	
2000-05-01 11:45:00	5	SA	41,212																																	
2000-05-01 12:00:00	5	SA	40,912																																	
2000-05-01 12:15:00	5	SA	40,439																																	
2000-05-01 12:30:00	5	SA	39,773																																	
2000-05-01 12:45:00	5	SA	39,239																																	
2000-05-01 13:00:00	5	SA	38,467																																	
2000-05-01 13:15:00	5	SA	38,119																																	
2000-05-01 13:30:00	5	SA	37,384																																	
2000-05-01 13:45:00	5	SA	36,998																																	
2000-05-01 14:00:00	5	SA	36,526																																	
2000-05-01 14:15:00	5	SA	36,386																																	
2000-05-01 14:30:00	5	SA	36,577																																	
2000-05-01 14:45:00	5	SA	36,304																																	
2000-05-01 15:00:00	5	SA	36,185																																	
2000-05-01 15:15:00	5	SA	35,989																																	
2000-05-01 15:30:00	5	SA	35,439																																	
2000-05-01 15:45:00	5	SA	35,212																																	
2000-05-01 16:00:00	5	SA	35,469																																	
2000-05-01 16:15:00	5	SA	35,755																																	
2000-05-01 16:30:00	5	SA	36,104																																	
2000-05-01 16:45:00	5	SA	36,259																																	
2000-05-01 17:00:00	5	SA	36,976																																	
2000-05-01 17:15:00	5	SA	37,697																																	
2000-05-01 17:30:00	5	SA	38,663																																	
2000-05-01 17:45:00	5	SA	39,481																																	
2000-05-01 18:00:00	5	SA	40,079																																	
2000-05-01 18:15:00	5	SA	40,733																																	
2000-05-01 18:30:00	5	SA	41,136																																	
2000-05-01 18:45:00	5	SA	41,193																																	
2000-05-01 19:00:00	5	SA	41,077																																	
2000-05-01 19:15:00	5	SA	40,939																																	
2000-05-01 19:30:00	5	SA	40,824																																	
2000-05-01 19:45:00	5	SA	40,575																																	
2000-05-01 20:00:00	5	SA	40,373																																	
2000-05-01 20:15:00	5	SA	39,912																																	
2000-05-01 20:30:00	5	SA	39,482																																	
2000-05-01 20:45:00	5	SA	39,338																																	
2000-05-01 21:00:00	5	SA	39,109																																	
2000-05-01 21:15:00	5	SA	38,542																																	
2000-05-01 21:30:00	5	SA	38,138																																	
2000-05-01 21:45:00	5	SA	37,956																																	
2000-05-01 22:00:00	5	SA	37,406																																	
2000-05-01 22:15:00	5	SA	36,041																																	
2000-05-01 22:30:00	5	SA	34,793																																	
2000-05-01 22:45:00	5	SA	33,262																																	
2000-05-01 23:00:00	5	SA	31,654																																	
2000-05-01 23:15:00	5	SA	30,118																																	
2000-05-01 23:30:00	5	SA	28,785																																	
2000-05-01 23:45:00	5	SA	27,228																																	
2000-05-01 00:00:00	5	FT	25,395																																	
2000-05-01 00:15:00	5	FT	24,076																																	
2000-05-01 00:30:00	5	FT	22,961																																	
2000-05-01 00:45:00	5	FT	21,966																																	
2000-05-01 01:00:00	5	FT	21,104																																	
2000-05-01 01:15:00	5	FT	20,293																																	
2000-05-01 01:30:00	5	FT	19,781																																	
2000-05-01 01:45:00	5	FT	19,125																																	
2000-05-01 02:00:00	5	FT	18,88																																	
2000-05-01 02:15:00	5	FT	18,565																																	
2000-05-01 02:30:00	5	FT	18,299																																	
2000-05-01 02:45:00	5	FT	18,093																																	
2000-05-01 03:00:00	5	FT	18,05																																	
2000-05-01 03:15:00	5	FT	17,877																																	
2000-05-01 03:30:00	5	FT	17,616																																	
2000-05-01 03:45:00	5	FT	17,454																																	
2000-05-01 04:00:00	5	FT	17,491																																	
2000-05-01 04:15:00	5	FT	17,429																																	
2000-05-01 04:30:00	5	FT	17,481																																	
2000-05-01 04:45:00	5	FT	17,702																																	
2000-05-01 05:00:00	5	FT	17,917																																	
2000-05-01 05:15:00	5	FT	17,62																																	
2000-05-01 05:30:00	5	FT	17,937																																	
2000-05-01 05:45:00	5	FT	18,267																																	
2000-05-01 06:00:00	5	FT	19,208																																	
2000-05-01 06:15:00	5	FT	19,799																																	
2000-05-01 06:30:00	5	FT	20,68																																	
2000-05-01 06:45:00	5	FT	21,772																																	
2000-05-01 07:00:00	5	FT	23,562																																	
2000-05-01 07:15:00	5	FT	25,176																																	
2000-05-01 07:30:00	5	FT	27,116																																	
2000-05-01 07:45:00	5	FT	28,971																																	
2000-05-01 08:00:00	5	FT	31,052																																	
2000-05-01 08:15:00	5	FT	32,891																																	
2000-05-01 08:30:00	5	FT	34,309																																	
2000-05-01 08:45:00	5	FT	35,655																																	
2000-05-01 09:00:00	5	FT	37,006																																	
2000-05-01 09:15:00	5	FT	38,203																																	
2000-05-01 09:30:00	5	FT	39,193																																	
2000-05-01 09:45:00	5	FT	40,049																																	
2000-05-01 10:00:00	5	FT	40,826																																	
2000-05-01 10:15:00	5	FT	41,613																																	
2000-05-01 10:30:00	5	FT	42,329																																	
2000-05-01 10:45:00	5	FT	43,093																																	
2000-05-01 11:00:00	5	FT	44,499																																	
2000-05-01 11:15:00	5	FT	45,968																																	
2000-05-01 11:30:00	5	FT	46,956																																	
2000-05-01 11:45:00	5	FT	46,867																																	
2000-05-01 12:00:00	5	FT	45,814																																	
2000-05-01 12:15:00	5	FT	44,806																																	
2000-05-01 12:30:00	5	FT	43,496																																	
2000-05-01 12:45:00	5	FT	42,296																																	
2000-05-01 13:00:00	5	FT	41,031																																	
2000-05-01 13:15:00	5	FT	40,08																																	
2000-05-01 13:30:00	5	FT	39,13																																	
2000-05-01 13:45:00	5	FT	38,095																																	
2000-05-01 14:00:00	5	FT	37,302																																	
2000-05-01 14:15:00	5	FT	36,763																																	
2000-05-01 14:30:00	5	FT	36,181																																	
2000-05-01 14:45:00	5	FT	35,798																																	
2000-05-01 15:00:00	5	FT	35,212																																	
2000-05-01 15:15:00	5	FT	34,839																																	
2000-05-01 15:30:00	5	FT	34,567																																	
2000-05-01 15:45:00	5	FT	34,225																																	
2000-05-01 16:00:00	5	FT	34,123																																	
2000-05-01 16:15:00	5	FT	34,289																																	
2000-05-01 16:30:00	5	FT	34,855																																	
2000-05-01 16:45:00	5	FT	35,413																																	
2000-05-01 17:00:00	5	FT	36,317																																	
2000-05-01 17:15:00	5	FT	37,296																																	
2000-05-01 17:30:00	5	FT	38,638																																	
2000-05-01 17:45:00	5	FT	39,801																																	
2000-05-01 18:00:00	5	FT	40,682																																	
2000-05-01 18:15:00	5	FT	41,461																																	
2000-05-01 18:30:00	5	FT	41,858																																	
2000-05-01 18:45:00	5	FT	42,197																																	
2000-05-01 19:00:00	5	FT	42,248																																	
2000-05-01 19:15:00	5	FT	42,043																																	
2000-05-01 19:30:00	5	FT	41,833																																	
2000-05-01 19:45:00	5	FT	41,527																																	
2000-05-01 20:00:00	5	FT	41,332																																	
2000-05-01 20:15:00	5	FT	40,795																																	
2000-05-01 20:30:00	5	FT	40,121																																	
2000-05-01 20:45:00	5	FT	39,716																																	
2000-05-01 21:00:00	5	FT	39,329																																	
2000-05-01 21:15:00	5	FT	38,666																																	
2000-05-01 21:30:00	5	FT	37,925																																	
2000-05-01 21:45:00	5	FT	37,637																																	
2000-05-01 22:00:00	5	FT	36,617																																	
2000-05-01 22:15:00	5	FT	34,4																																	
2000-05-01 22:30:00	5	FT	32,703																																	
2000-05-01 22:45:00	5	FT	30,741																																	
2000-05-01 23:00:00	5	FT	28,804																																	
2000-05-01 23:15:00	5	FT	27,014																																	
2000-05-01 23:30:00	5	FT	25,388																																	
2000-05-01 23:45:00	5	FT	23,878																																	
2000-05-01 00:00:00	5	WT	22,213																																	
2000-05-01 00:15:00	5	WT	20,894																																	
2000-05-01 00:30:00	5	WT	20,099																																	
2000-05-01 00:45:00	5	WT	19,269																																	
2000-05-01 01:00:00	5	WT	18,594																																	
2000-05-01 01:15:00	5	WT	17,931																																	
2000-05-01 01:30:00	5	WT	17,419																																	
2000-05-01 01:45:00	5	WT	16,99																																	
2000-05-01 02:00:00	5	WT	16,858																																	
2000-05-01 02:15:00	5	WT	16,704																																	
2000-05-01 02:30:00	5	WT	16,645																																	
2000-05-01 02:45:00	5	WT	16,611																																	
2000-05-01 03:00:00	5	WT	16,743																																	
2000-05-01 03:15:00	5	WT	16,628																																	
2000-05-01 03:30:00	5	WT	16,574																																	
2000-05-01 03:45:00	5	WT	16,543																																	
2000-05-01 04:00:00	5	WT	16,942																																	
2000-05-01 04:15:00	5	WT	17,187																																	
2000-05-01 04:30:00	5	WT	17,57																																	
2000-05-01 04:45:00	5	WT	18,216																																	
2000-05-01 05:00:00	5	WT	19,09																																	
2000-05-01 05:15:00	5	WT	19,418																																	
2000-05-01 05:30:00	5	WT	20,47																																	
2000-05-01 05:45:00	5	WT	21,399																																	
2000-05-01 06:00:00	5	WT	23,518																																	
2000-05-01 06:15:00	5	WT	25,02																																	
2000-05-01 06:30:00	5	WT	25,959																																	
2000-05-01 06:45:00	5	WT	26,762																																	
2000-05-01 07:00:00	5	WT	27,368																																	
2000-05-01 07:15:00	5	WT	27,428																																	
2000-05-01 07:30:00	5	WT	27,221																																	
2000-05-01 07:45:00	5	WT	26,695																																	
2000-05-01 08:00:00	5	WT	26,274																																	
2000-05-01 08:15:00	5	WT	25,895																																	
2000-05-01 08:30:00	5	WT	25,436																																	
2000-05-01 08:45:00	5	WT	25,054																																	
2000-05-01 09:00:00	5	WT	25,055																																	
2000-05-01 09:15:00	5	WT	24,976																																	
2000-05-01 09:30:00	5	WT	24,869																																	
2000-05-01 09:45:00	5	WT	24,616																																	
2000-05-01 10:00:00	5	WT	24,551																																	
2000-05-01 10:15:00	5	WT	24,6																																	
2000-05-01 10:30:00	5	WT	24,887																																	
2000-05-01 10:45:00	5	WT	25,48																																	
2000-05-01 11:00:00	5	WT	26,009																																	
2000-05-01 11:15:00	5	WT	26,816																																	
2000-05-01 11:30:00	5	WT	27,566																																	
2000-05-01 11:45:00	5	WT	28,003																																	
2000-05-01 12:00:00	5	WT	28,453																																	
2000-05-01 12:15:00	5	WT	28,498																																	
2000-05-01 12:30:00	5	WT	28,448																																	
2000-05-01 12:45:00	5	WT	28,376																																	
